Distrito,Establecimiento,Dirección,Teléfono,Precio de Venta (Soles por galón),Departamento,Provincia,Producto,Fecha,Precio
ATE,INVERSIONES HM SEÑOR DE MURUHUAY SAC,"AV. ANDRES AVELINO CACERES LT 15, ZONA H, PJ PROYECTO ESPECIAL HUAYCAN",943083859,13.49,LIMA,LIMA,Gasohol Regular,2025-11-17,13.49
ATE,VICENTE Y ROMUALDA PRINCIPAL.,"ESQUINA AV. A CON CALLE 1, MZ. B. LOTES 12, 13 Y 14",988033587/956863818,13.55,LIMA,LIMA,Gasohol Regular,2025-11-17,13.55
ATE,SERVICIOS MULTIPLES Y TRANSPORTES W.W.C. S.R.L.,CARRETERA CENTRAL KM 14.800 ESQUINA CON AV. GLORIA - GLORIA ALTA,957611432/943619486,13.59,LIMA,LIMA,Gasohol Regular,2025-11-17,13.59
ATE,CORPORACIÓN VILLAVICENCIO S.A.C.,"AV. MIGUEL GRAU, SUB LOTE 28-B, URB. SANTA CLARA",999300087,13.67,LIMA,LIMA,Gasohol Regular,2025-11-17,13.67
ATE,CENTRAL PARIACHI S.A.C.,AV. NICOLAS AYLLON (ANTES CARRETERA CENTRAL) PREDIO SEMI RUSTICO PARIACHI PARCELA 10906,959323728,13.69,LIMA,LIMA,Gasohol Regular,2025-11-17,13.69
ATE,BELLIDO GAS S.A.C.,"AV. LA MOLINA N° 377, 379, 381, 397 PARCELA SEMIRUSTICA LA MOLINA, MZ. D PARCELA 04",974487793,13.69,LIMA,LIMA,Gasohol Regular,2025-11-17,13.69
ATE,INYSY SAC,AV. LOS VIRREYES MZ. B LT. 8-A EX FUNDO ZAVALETA,910875964,13.85,LIMA,LIMA,Gasohol Regular,2025-11-17,13.85
ATE,ESTACION DE SERVICIOS GRIFO DENVER S.R.L.,"CARRETERA CENTRAL SUB PARCELA 8A DE LA PARCELA N°10015 EX FUNDO PARIACHI MZ. A LT. 1 Y 2, PROGRAMA DE VIVIENDA 'LAS PONCIANAS DE PARIACHI'",,13.85,LIMA,LIMA,Gasohol Regular,2025-11-17,13.85
ATE,CORPORACION VISTA ALEGRE S.A.C.,AV. NICOLAS AYLLON N° 4706 (LOTE A - FUNDO VISTA ALEGRE),017654321/987654321,13.87,LIMA,LIMA,Gasohol Regular,2025-11-17,13.87
ATE,GRIFOS ESPINOZA S.A.,AV. NICOLAS AYLLÓN N° 4359,994297606,13.89,LIMA,LIMA,Gasohol Regular,2025-11-17,13.89
ATE,COESTI SA,"CARRETERA CENTRAL KM. 16 (AV. NICOLAS AYLLON S/N, MZ. A, LOTE 1) PROGRAMA DE VIVIENDA LAS PRADERAS",012033100/978832964/941949574,13.89,LIMA,LIMA,Gasohol Regular,2025-11-17,13.89
ATE,L. DACRUZ SERVIS A & D S.R.L.,AV. METROPOLITANA MZ. J LOTE 42 B URB. TILDA,013513367/971527090,13.9,LIMA,LIMA,Gasohol Regular,2025-11-17,13.9
ATE,ESTACION DE SERVICIOS MAYORAZGO S.A.,"AV. PROLONGACION JAVIER PRADO ESQ. CON LA AV. B, URB. LOS PORTALES DE JAVIER PRADO",979718241,13.93,LIMA,LIMA,Gasohol Regular,2025-11-17,13.93
ATE,ESTACION DE SERVICIO PURUCHUCO S.A.C.,"AV. NICOLAS AYLLON N° 4500, URB. LOS PORTALES DE JAVIER PRADO",996896493/998314501,13.95,LIMA,LIMA,Gasohol Regular,2025-11-17,13.95
ATE,VIJOGAS S.A.C.,"AV. SANTA ROSA N 610, ESQUINA JR. LOS SAUCES",,13.98,LIMA,LIMA,Gasohol Regular,2025-11-17,13.98
ATE,ESCOH S.A.C.,"AV. NICOLAS AYLLON, ESQUINA CON AV. LA MOLINA",955108634,13.98,LIMA,LIMA,Gasohol Regular,2025-11-17,13.98
ATE,REPSOL COMERCIAL S.A.C.,"AV. SEPARADORA INDUSTRIAL N° 3085, URB. MAYORAZGO CHICO, MZ. N, LOTES 7, 8, 9, 10, 11, 12, 13, 14, 15, 16 Y 17",012157530/012156225,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,REPSOL COMERCIAL S.A.C.,AV. NICOLAS AYLLON Nº 1912,996374386,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,REPSOL COMERCIAL S.A.C.,AV. NICOLAS AYLLON N° 2970,012157530/012156225,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,COESTI S.A.,AV. NICOLAS AYLLON Nº 2237,987654321,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,COESTI SA,"AV. NICOLAS AYLLON S/N KM 2.8, ESQ. CON TOMAS ALVA EDISON",012033100/978844730,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,REPSOL COMERCIAL S.A.C.,AV. LA MOLINA N° 448,014372441,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,REPSOL COMERCIAL S.A.C.,"ESQ. AV. LOS INGENIEROS Y AV. SEPARADORA INDUSTRIAL N° 2503, MZ. E LOTE 14-2, URB. STA. RAQUEL 2DA. ETAPA",955635066,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,COESTI S.A.,AV. NICOLAS AYLLON N° 2039,947372367,13.99,LIMA,LIMA,Gasohol Regular,2025-11-17,13.99
ATE,ESTACION DE SERVICIOS HORNA SRL,ESQ. AV. SEPARADORA INDUSTRIAL N° 809,939639423,14.07,LIMA,LIMA,Gasohol Regular,2025-11-17,14.07
ATE,NEGOCIACION OLIMPO S.A.,"AV. SEPARADORA INDUSTRIAL MZ. A, LTS. 32,35 URB. OLIMPO",016524017,14.28,LIMA,LIMA,Gasohol Regular,2025-11-17,14.28
