Distrito,Establecimiento,Dirección,Teléfono,Precio de Venta (Soles por galón),Departamento,Provincia,Producto,Fecha,Precio
LOS OLIVOS,ALTA VIDDA GAS S.A.C.,CALLE LOS HORNOS N° 149 ESQUINA CON GERARDO UNGER – URB. INDUSTRIAL NARANJAL,,14.69,LIMA,LIMA,Gasohol Premium,2025-11-22,14.69
LOS OLIVOS,ESTACION DE SERVICIOS LOS OLIVOS S. A. C.,"AV. UNIVERSITARIA CDRA. 51, ESQUINA CON CALLE A",015215769,14.7,LIMA,LIMA,Gasohol Premium,2025-11-22,14.7
LOS OLIVOS,ESTACION DE SERVICIOS GRIFO MASTER S.R.L.,"AV. ALFREDO MENDIOLA ESQUINA CON CALLE 12, MANZANA E LOTES 05 AL 13 Y 16 AL 23 - ASOCIACION DE VIVIENDA RIO SANTA",015287393/965343051,14.85,LIMA,LIMA,Gasohol Premium,2025-11-22,14.85
LOS OLIVOS,G3A GRIFOS S.A.C.,AVENIDA UNIVERSITARIA NORTE MZA. C LTE. 1 URB. RESIDENCIAL COMERCIAL LOS OLIVOS,914104704/956907775,14.95,LIMA,LIMA,Gasohol Premium,2025-11-22,14.95
LOS OLIVOS,CYE GRIFOS SAC,"AV.UNIVERSITARIA NORTE CUADRA 53, MZ. P,LOTES 1,2,3,4,39,40,41 Y 42",945182356/981799729,14.99,LIMA,LIMA,Gasohol Premium,2025-11-22,14.99
LOS OLIVOS,CORPORACION OTOÑO S.A.C.,AV. ANGELICA GAMARRA 848,,15.03,LIMA,LIMA,Gasohol Premium,2025-11-22,15.03
LOS OLIVOS,CORPORACION PYX S.A.C.,AV. ANGELICA GAMARRA DE LEON VELARDE N° 1361,015331723/964569322/956432721,15.21,LIMA,LIMA,Gasohol Premium,2025-11-22,15.21
LOS OLIVOS,EMPRESA DE TRANSPORTES E IMPORTACIONES Y SERVICIOS S.A.,"AV UNIVERSITARIA ESQ. CARLOS IZAGUIRRE, MZ. A LOTES 1 2 3 Y 4 ASOCIACION DE VIVIENDA SAN JUAN DE DIOS",920224162,15.89,LIMA,LIMA,Gasohol Premium,2025-11-22,15.89
LOS OLIVOS,ADA PEREGRINA GALVEZ TRONCOS,ESQUINA AV. PROCERES Y AV. PORTALES. MZ. V-4. LOTE 66. URB. PRO,015423401,15.99,LIMA,LIMA,Gasohol Premium,2025-11-22,15.99
LOS OLIVOS,EMPRESA GRUPO QUINTO SA,AV. UNIVERSITARIA ESQ. AV. CARLOS IZAGUIRRE,995811705,15.99,LIMA,LIMA,Gasohol Premium,2025-11-22,15.99
LOS OLIVOS,GRIFO F & R S.A.C.,URB. PROLIMA III ETAPA MZ. H LT. 31 – PANAMERICANA NORTE,954079562,16.79,LIMA,LIMA,Gasohol Premium,2025-11-22,16.79
LOS OLIVOS,JEROT S.A.C.,"AV. LOS PROCERES MZ . NN-2, LOTES 1-6 URB. PUERTA DE PRO 2DA ETAPA",015392331/994052907,17.39,LIMA,LIMA,Gasohol Premium,2025-11-22,17.39
LURIGANCHO,SAN PEDRO COMBUSTIBLES S.R.L.,CALLE LIMA SUR N° 1529 (EX CARRETERA CENTRAL) PARTE DEL LOTE 43 DEL FUNDO MOYOPAMPA,996186824,13.04,LIMA,LIMA,Gasohol Premium,2025-11-22,13.04
LURIGANCHO,ATS AMERICA SAC,AV. LIMA SUR Nº 895 - CHOSICA,015342336/994038205/977343458,13.04,LIMA,LIMA,Gasohol Premium,2025-11-22,13.04
LURIGANCHO,GRIFOS LOS DELFINES JR,"CARRETERA CENTRAL (AV. LIMA SUR) ESQUINA CON PASAJE JACARANDAES, SUB LOTE 34-B1, B2, B3",994979790,13.04,LIMA,LIMA,Gasohol Premium,2025-11-22,13.04
LURIGANCHO,CLARIGO S.A.C.,"AV. LAS FLORES Nº 750, URB. SANTA MARIA",013602151/013601043,13.04,LIMA,LIMA,Gasohol Premium,2025-11-22,13.04
LURIGANCHO,MOVILGAS S.R.L.,LOTE 4 DEL PREDIO DENOMINADO EL CHAPARRAL SECTOR HUACHIPA AUTOPISTA RAMIRO PRIALE ALTURA KM 6.5,954813056/954813053,13.35,LIMA,LIMA,Gasohol Premium,2025-11-22,13.35
LURIGANCHO,SERVICIOS MULTIPLES SANTA CECILIA S.A.C.,"AUTOPISTA RAMIRO PRIALE KM 8.5, MZ. A, SUB LOTE 54-B, CENTRO POBLADO MENOR DE SANTA MARIA DE HUACHIPA",960113393,13.39,LIMA,LIMA,Gasohol Premium,2025-11-22,13.39
LURIGANCHO,A & L ADMINISTRACION S.A.C.,AV. ALAMEDA N° 180,981410430,13.58,LIMA,LIMA,Gasohol Premium,2025-11-22,13.58
LURIGANCHO,SERVICENTRO BERNY S.R.L.,LOTE 6 MZ. G URB. NIEVERIA HUACHIPA,944118156,13.64,LIMA,LIMA,Gasohol Premium,2025-11-22,13.64
LURIGANCHO,GRIFO SANTO DOMINGO DE GUZMAN S.A.C.,"AV. RAMIRO PRIALE CODIGO PREDIO/PARCELA 'L', SUB LOTE 28-B, SUB LOTE 23-A, DE LA ASOCIACION DIGNIDAD NACIONAL CON FRENTE AL SUB LOTE 23-D (CARRETERA R",013710079/976363362/944118153,13.79,LIMA,LIMA,Gasohol Premium,2025-11-22,13.79
LURIGANCHO,ESTACION DE SERVICIOS BATMAN E.I.R.L,AV. LAS TORRES LOTE 13A ASOCIACION DIGNIDAD NACIONAL,954904070/970964070,13.79,LIMA,LIMA,Gasohol Premium,2025-11-22,13.79
LURIGANCHO,SERVICENTRO EL PIONERO E.I.R.L.,"MZ. C1 LOTE 20 A2, URB. EL CLUB DE HUACHIPA",970008308/977301268,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
LURIGANCHO,GRIFO RANESI SAC,AV. CIRCUNVALACION LT. 34 ASOCIACION DIGNIDAD NACIONAL HUACHIPA - SANTA MARIA DE HUACHIPA,992758380/992758369,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
LURIGANCHO,JC TRADING CORPORATION SAC,"AV. LAS TORRES MZ. K LOTE 6, ASOC. DIGNIDAD NACIONAL - HUACHIPA",981880138,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
LURIGANCHO,REPRESENTACIONES E IMPORTACIONES MIJ S.R.L.,"AV. RAMIRO PRIALE N° 5747 Y 5749, ASOCIACION DE PROPIETARIOS DIGNIDAD NACIONAL",013711318/983482765/994188769,14.16,LIMA,LIMA,Gasohol Premium,2025-11-22,14.16
LURIGANCHO,S Y M COMERCIAL DEL PERU S.A.C.,AV. LAS TORRES Y ESQ. AV. CAJAMARQUILLA (AV. MEDIA LUNA) PARCELA MEDIA LUNA MZ. E LOTE 7,014254185/970098586,14.49,LIMA,LIMA,Gasohol Premium,2025-11-22,14.49
LURIGANCHO,INVERSIONES M Y E S.A.C.,"AV. 5 DE AGOSTO (ANTES AV. LAS TORRES), MZ. B, LOTES 3 Y 4, ASOCIACION CASA HUERTA 1ERO. DE MAYO",,14.79,LIMA,LIMA,Gasohol Premium,2025-11-22,14.79
LURIGANCHO,NEGOCIACIONES ATENCIO S.A.C.,CARRETERA CENTRAL KM. 27.5,013489994/997530719/994627834,14.9,LIMA,LIMA,Gasohol Premium,2025-11-22,14.9
LURIGANCHO,MULTISERVICIOS ECOGAS S.A.C.,"AV. CARAPONGO Y CALLE LOS ROBLES, MZ. D, LOTE 1 – URB. POPULAR NUEVO HORIZONTE CARAPONGO",016122323/987868359/962519984,14.99,LIMA,LIMA,Gasohol Premium,2025-11-22,14.99
LURIGANCHO,INVERSIONES MYE SAC,"MZ.A, LT. 1, PARCELA 4 DEL EX FUNDO CARAPONGO",944578396/971760133,14.99,LIMA,LIMA,Gasohol Premium,2025-11-22,14.99
LURIGANCHO,SUSOLI S.R.L,"AV. CHOSICA-CARRETERA CAJAMARQUILLA, PARCELA 89, LOTE 89-B, URB. CAJAMARQUILLA, SEGUNDA ETAPA, ESQUINA CALLE 03.",990409020/962751808,15.3,LIMA,LIMA,Gasohol Premium,2025-11-22,15.3
LURIGANCHO,CONSORCIO ORO NEGRO S.A.C.,"AV. 24 DE SETIEMBRE, MZ. G, LT 21 - ASOCIACION PROVIVIENDA CAMPOSOL",946583705,15.39,LIMA,LIMA,Gasohol Premium,2025-11-22,15.39
LURIGANCHO,INVERSIONES MYE SAC,"AV. LAS TORRES MZ. “D” LOTE 14, URB. ALAMEDA DE HUACHIPA",944578396/971760133,15.49,LIMA,LIMA,Gasohol Premium,2025-11-22,15.49
LURIGANCHO,INVERSIONES M Y E S.A.C.,"LOTE 1 MZ. A-I ASOCIACION URB. POPULAR LOS CEDROS DE VILLA, SECTOR CAJAMARQUILLA, ESQUINA AV. CAJAMARQUILLA Y CALLE LOS CEDROS",944578396/971760133,15.49,LIMA,LIMA,Gasohol Premium,2025-11-22,15.49
LURIGANCHO,INVERSIONES M Y E S.A.C.,"AV. SANTA CRUZ ESQUINA AV. CAJAMARQUILLA LOTE 1 Y LOTE 2, AA.HH. SANTA CRUZ DE CAJAMARQUILLA",,15.49,LIMA,LIMA,Gasohol Premium,2025-11-22,15.49
LURIGANCHO,ESTACION DE SERVICIOS EL GODO S.A.C.,INTERSECCION DE LA AV. LOS HALCONES Y LA CALLE SAN LUIS DE NIEVERIA LOTE 3B,,15.79,LIMA,LIMA,Gasohol Premium,2025-11-22,15.79
LURIGANCHO,ADMINISTRACION DE GRIFOS LEP S.A.C.,"AV. 5 DE AGOSTO CON CALLE LOS ANGELES MZ. A LOTES 1, 2 Y 23 DEL PROGRAMA DE VIVIENDA Y COMERCIO SAN VALENTIN DE HUACHIPA",,15.79,LIMA,LIMA,Gasohol Premium,2025-11-22,15.79
LURIGANCHO,INVERSIONES Y SERVICIOS SEMBLAS E.I.R.L.,"MZ. J, LOTE 1, ASOCIACION HUERTA GRANJA EL AYLLU",962411826/981288441,16.19,LIMA,LIMA,Gasohol Premium,2025-11-22,16.19
LURIGANCHO,NEGOCIACIONES & COMBUSTIBLES OSBERAL S.A.C.,"MZ. A LOTE 1, URB. LOS TULIPANES",928963452,17.99,LIMA,LIMA,Gasohol Premium,2025-11-22,17.99
LURIN,ENERGIGAS SAC,"PREDIO RURAL SAN PEDRO LOTE UNICO, VALLE DE LURIN, ANTIGUA PANAMERICANA SUR, KM. 34.5",999366537/981116338,13.5,LIMA,LIMA,Gasohol Premium,2025-11-22,13.5
LURIN,ESTACION DE SERVICIOS LURIN S.A.C.,"ANTIGUA CARRETERA PANAMERICANA SUR KM. 31, MZ. C LT.2 HUERTOS DE VILLENA",946265454,13.54,LIMA,LIMA,Gasohol Premium,2025-11-22,13.54
LURIN,GLOBAL FUEL S.A.,CARRETERA PANAMERICANA SUR KM. 24,012957201,13.59,LIMA,LIMA,Gasohol Premium,2025-11-22,13.59
LURIN,ESTACION DE SERVICIOS HERCO SAC,"CARRETERA PANAMERICANA SUR KM. 33 PARCELA C-14 A, PREDIO LAS SALINAS",014302792/982561285,13.59,LIMA,LIMA,Gasohol Premium,2025-11-22,13.59
LURIN,NEGOCIACION KIO S.A.C. LURIN,CARRETERA PANAMERICANA SUR KM. 25.62,955094939/955094453,13.59,LIMA,LIMA,Gasohol Premium,2025-11-22,13.59
LURIN,GRIFO NUEVO LURIN S.A.C.,"CALLE 5 MZ. F LOTE 01, URB. PROVIESA UNIVERSAL (NUEVO LURIN)",014302044/946436076,13.65,LIMA,LIMA,Gasohol Premium,2025-11-22,13.65
LURIN,GRIFO TIMON II,"ANTIGUA CARRETERA PANAMERICANA SUR KM. 37.00 ESQUINA CALLE 1 Y AV CENTRAL, MZ. P2 LOTE 15, URB. NUEVO LURIN",,13.75,LIMA,LIMA,Gasohol Premium,2025-11-22,13.75
LURIN,GO COMBUSTIBLES 8 S.A.C.,"AV. X-5 MZ. G-1 LOTES 5, 6 Y 7 (ANTIGUA PANAMERICANA SUR)",,13.79,LIMA,LIMA,Gasohol Premium,2025-11-22,13.79
LURIN,COESTI S.A.,SUB LOTE B-1 PARCELA RUSTICA FUNDO. CARRETERA PANAMERICANA SUR ALTURA KM 34.5 Y PLAYA ARICA,954410953,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
LURIN,COESTI S.A.,"PANAMERICANA SUR KM. 30 - PARCELA B21, PARCELA B21 A1, EX FUNDO SAN PEDRO",01996207533/2033100/996373303,14.09,LIMA,LIMA,Gasohol Premium,2025-11-22,14.09
LURIN,FERRETERIA HUERTOS DE SANTA ROSA S.A.C.,"ANTIGUA PANAMERICANA SUR, ESQ. CON AV. LOS ALAMOS MZ. A, LOTE 1",998338570/947178144,14.5,LIMA,LIMA,Gasohol Premium,2025-11-22,14.5
LURIN,COESTI S.A SAN CARLOS,CARRETERA PANAMERICANA SUR KM 29.50,511978883350/012080100/012033100,14.59,LIMA,LIMA,Gasohol Premium,2025-11-22,14.59
LURIN,GRIFO PERLITA SAC,ANTIGUA PANAM.SUR KM.36.100 EX FUNDO SAN VICENTE,934668554/934659631,14.89,LIMA,LIMA,Gasohol Premium,2025-11-22,14.89
LURIN,ESTACION DE SERVICIOS LOS NORTEÑOS S.A.C.,ZONA A PARC. HUERTOS DE SANTA GENOVEVA AV. ANT. PANAMERICANA SUR MZ. E LT. 1 SUB A,,15.51,LIMA,LIMA,Gasohol Premium,2025-11-22,15.51
LURIN,INVERSIONES NOBAL S.A.C.,"AUTOPISTA MANUEL DEL VALLE MZ.Z, SUB LT.B-1, URB. LOS HUERTOS DE LURIN",998338570/988477281,17.49,LIMA,LIMA,Gasohol Premium,2025-11-22,17.49
MAGDALENA DEL MAR,PETROCENTRO YULIA S.A.C.,AV. JAVIER PRADO OESTE Nº 900-944-950-956. ESQUINA CON AV. JUAN DE ALIAGA,014618042,15.69,LIMA,LIMA,Gasohol Premium,2025-11-22,15.69
MAGDALENA DEL MAR,COESTI SA,JR. SALAVERRY N°478-480,012080100/978292052,16.49,LIMA,LIMA,Gasohol Premium,2025-11-22,16.49
MAGDALENA DEL MAR,COESTI SA,AV JAVIER PRADO N° 2504 ESQUINA CALLE FLORA TRISTAN,5112033100/978849284,16.65,LIMA,LIMA,Gasohol Premium,2025-11-22,16.65
MAGDALENA DEL MAR,COESTI S.A.,"AV. DEL EJERCITO N° 965, 967 Y 973, LOTES 1, 3, 16C, 17 Y 18 DE LA MZ. 68, URB. SAN FELIPE",012080100/012033100/978875930,16.69,LIMA,LIMA,Gasohol Premium,2025-11-22,16.69
MAGDALENA DEL MAR,GRIFOS ESPINOZA S. A.,AV. DEL EJERCITO N° 110 - 112 ESQUINA CON AV. BRASIL,959812518,16.99,LIMA,LIMA,Gasohol Premium,2025-11-22,16.99
MAGDALENA DEL MAR,COESTI S.A,AV. BRASIL N° 4191 - 4193 ESQ. CON AV. DEL EJERCITO Y JR. HIPOLITO UNANUE,012033100/978903236,16.99,LIMA,LIMA,Gasohol Premium,2025-11-22,16.99
MAGDALENA DEL MAR,OPERACIONES Y SERVICIOS GENERALES S.A.,CIRCUITO DE PLAYAS - PLAYA MARBELLA,998158023,17.99,LIMA,LIMA,Gasohol Premium,2025-11-22,17.99
MIRAFLORES,ALLE ESTACIONES S.A.C.,AV. ALFREDO BENAVIDES CUADRA 21,924972505/960774034,14.99,LIMA,LIMA,Gasohol Premium,2025-11-22,14.99
MIRAFLORES,COESTI S.A.,AV. BENAVIDES N° 2116,5112080100/5112033100/978866744,15.29,LIMA,LIMA,Gasohol Premium,2025-11-22,15.29
MIRAFLORES,COESTI S.A,AV. ANDRES AVELINO CACERES N° 120 ESQ. CON AV. RICARDO PALMA,012080100/01203 3100/971329509,16.79,LIMA,LIMA,Gasohol Premium,2025-11-22,16.79
MIRAFLORES,ABA SINGER Y CIA SAC,"INTERSECCION AV. RICARDO PALMA, MARISCAL CACERES Y MARIANO ODICIO",976124410,16.89,LIMA,LIMA,Gasohol Premium,2025-11-22,16.89
MIRAFLORES,COESTI SA,AV. PASEO DE LA REPUBLICA N° 5545 ESQUINA CON LA AV. RICARDO PALMA,012080100/012033100/978883873,16.99,LIMA,LIMA,Gasohol Premium,2025-11-22,16.99
MIRAFLORES,COESTI S.A,PASEO DE LA REPUBLICA NO. 5789,012080100/01233100/978839159,16.99,LIMA,LIMA,Gasohol Premium,2025-11-22,16.99
MIRAFLORES,GLOBAL FUEL S.A.,AV. BENAVIDES N° 2849,920707578,17.29,LIMA,LIMA,Gasohol Premium,2025-11-22,17.29
MIRAFLORES,COESTI S.A.,"JR. ARIAS SCHEREIBER N° 124, ESQ. JOSE SABOGAL",5112080100/978881489/962668888,17.65,LIMA,LIMA,Gasohol Premium,2025-11-22,17.65
MIRAFLORES,COESTI S.A.,AV. EL EJERCITO N° 412-422,012080100/01 2033100/978835407,17.69,LIMA,LIMA,Gasohol Premium,2025-11-22,17.69
MIRAFLORES,PRIMAX ARMENDARIZ,ESQ. AV. LA PAZ Y AV. ARMENDARIZ N° 575,5112033100/978845694,18.99,LIMA,LIMA,Gasohol Premium,2025-11-22,18.99
MIRAFLORES,REPSOL COMERCIAL S.A.C,AV. PASEO DE LA REPUBLICA INTERSECCION CON LA AV. ANGAMOS N° 498,012157530/012156225,19.99,LIMA,LIMA,Gasohol Premium,2025-11-22,19.99
MIRAFLORES,ESTACION BELEN,INTERSECCION DE LA AV. GENERAL CORDOVA N° 1025 Y AV. HIPOLITO UNANUE N° 370.,017627091/986651630,22.89,LIMA,LIMA,Gasohol Premium,2025-11-22,22.89
MIRAFLORES,GLOBAL FUEL S.A.,AV. COMANDANTE ESPINAR Nº 585 ESQUINA CON LA AV. ANGAMOS,968057945,22.89,LIMA,LIMA,Gasohol Premium,2025-11-22,22.89
MIRAFLORES,REPSOL COMERCIAL S.A.C.,AV. AREQUIPA N° 4305,996374254/942117461,23.99,LIMA,LIMA,Gasohol Premium,2025-11-22,23.99
PACHACAMAC,NEGOCIACIÓN KIO S.A.C. PACHACAMAC,PARCELACIÓN HUERTOS DE VILLENA MZ. B LT. 4,014355664/955096269,13.54,LIMA,LIMA,Gasohol Premium,2025-11-22,13.54
PACHACAMAC,OPERADORES PERUANOS DE GESTIONES INTEGRALES S.A.C.,"AV. PAUL POBLET LIND UC, 12079 PARCELA H-40, LOTE C Y D, MANCHAY BAJO, VALLE DE LURIN",,13.66,LIMA,LIMA,Gasohol Premium,2025-11-22,13.66
PACHACAMAC,ESTACION PETROGAS SUR S.A.C.,AV. RETAMAL S/N MZ. I LT. 10 AL 15 ASOCIACION DE VIVIENDA ECOLOGICA-AVIECO QUEBRADA RETAMAL,,13.66,LIMA,LIMA,Gasohol Premium,2025-11-22,13.66
PACHACAMAC,ESTACION DE SERVICIOS PACHACAMAC S.A.C.,"AV. PAUL POBLET, MZ C, SUB LOTE 1-A. HUERTO DE PACHACAMAC",955264538,14.13,LIMA,LIMA,Gasohol Premium,2025-11-22,14.13
PACHACAMAC,GRIFOS TERESA DE CALCUTA S.A.,CARRETERA CIENEGUILLA (AV. LA MOLINA) KM. 11.5 Y DESVIO A MANCHAY URB. MUSA,985656102,14.35,LIMA,LIMA,Gasohol Premium,2025-11-22,14.35
PACHACAMAC,GRIFO MONTOYA,AV. PAUL POBLET LIND MZ. 37 LOTE 1,925897061,14.59,LIMA,LIMA,Gasohol Premium,2025-11-22,14.59
PACHACAMAC,GASOCENTRO CHASQUI S.A.C.,"AV. VÍCTOR MALÁSQUEZ MZ. B, LT. 14-15 COMUNIDAD CAMPESINA SANTA ROSA DE MANCHAY",984002870,14.72,LIMA,LIMA,Gasohol Premium,2025-11-22,14.72
PACHACAMAC,EMPRESA DE SERVICIOS MULTIPLES LOS LAURELES DE MANCHAY S.A.C.,"AV. VICTOR MALASQUEZ, PARCELA 7, COMUNIDAD CAMPESINA COLLANAC",945588050/989625368,14.79,LIMA,LIMA,Gasohol Premium,2025-11-22,14.79
PACHACAMAC,KINGAS S.A.C.,AV. VICTOR MALASQUEZ CHACALTANA KM. 9.8 QUEBRADA MANCHAY Y RETAMAL,950551069/997827605,14.82,LIMA,LIMA,Gasohol Premium,2025-11-22,14.82
PACHACAMAC,SERVICENTRO PETRO GAS S.A.C.,"AV. VICTOR MALASQUEZ ESQUINA CON AV. MIGUEL GRAU, SECTOR C, MANZANA C, LOTE 1, CENTRO POBLADO HUERTOS DE MANCHAY",,14.85,LIMA,LIMA,Gasohol Premium,2025-11-22,14.85
PACHACAMAC,COESTI S.A.,"AV. VICTOR MALASQUEZ S/N SECTOR NUEVO PROGRESO, MZ. V, LOTES 130 Y 131 (AHORA SEGÚN CONSTANCIA MUNICIPAL AV. VICTOR MALASQUEZ LTE. 217)",013455550,15.35,LIMA,LIMA,Gasohol Premium,2025-11-22,15.35
PACHACAMAC,REPSOL COMERCIAL SAC,"AV. LIMA ESQ. CALLE LA PAZ, URB. LOS PORTALES DE PACHACAMAC",013544720/012935576,15.99,LIMA,LIMA,Gasohol Premium,2025-11-22,15.99
PUCUSANA,SERVICENTRO JABSA S.A.,AV. LIMA N° 646,014309104/963806398,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
PUCUSANA,INVERSIONES Y ASESORAMIENTO ESCORPIO S.A.C.,"CARRETERA PANAMERICANA SUR KM 57.00, PREDIO COMUNAL CHUTANA PAMPA PATITA",012319038/937237370/951477505,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
PUCUSANA,INVERSIONES Y ASESORAMIENTO ESCORPIO S.A.C.,"MALECON SAN MARTIN - MANZANA 50. LOTES 6, 7, 8, 51 Y 52. SECTOR BALNEARIO",012319038/937237370/945359790,14.39,LIMA,LIMA,Gasohol Premium,2025-11-22,14.39
PUCUSANA,MULTISERVICIOS ECOGAS S.A.C.,CARRETERA PANAMERICANA SUR KM. 56.80,,15.29,LIMA,LIMA,Gasohol Premium,2025-11-22,15.29
PUEBLO LIBRE,GLOBAL FUEL S.A.,"AV. SIMÓN BOLIVAR 496 - 498, ESQUINA JR. BELGRANO 110 - 120",51976109926,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
PUEBLO LIBRE,SERVICENTRO SANTA CECILIA S.A.C.,AV. SIMON BOLIVAR N° 499 ESQUINA CON JR. ISLAS HAWAI,014605739/998145346,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
PUEBLO LIBRE,MARINA GAS S.A.C.,"AV. LA MARINA Nº 787, ESQUINA CON JR. MARISCAL CASTILLA Nº 1650",,14.68,LIMA,LIMA,Gasohol Premium,2025-11-22,14.68
PUEBLO LIBRE,ENERGIGAS SAC,"AV. LA MARINA N° 589, ESQUINA CON AV. SUCRE N° 1201-1203",012033001/965960721/950047613,14.89,LIMA,LIMA,Gasohol Premium,2025-11-22,14.89
PUEBLO LIBRE,GAS POINT S.A.C,AV. UNIVERSITARIA ESQ. CON CALLE NN1,999669311,14.99,LIMA,LIMA,Gasohol Premium,2025-11-22,14.99
PUEBLO LIBRE,COESTI SA,AV. BOLIVAR N° 1020. ESQ CON AV. GENERAL CORDOVA,012080100/978292052,14.99,LIMA,LIMA,Gasohol Premium,2025-11-22,14.99
PUEBLO LIBRE,SERVICENTRO HERBERT MEZA CACEDA E.I.R.L.,AV. LA MARINA NO. 892,989201414/989201333,15.99,LIMA,LIMA,Gasohol Premium,2025-11-22,15.99
PUEBLO LIBRE,COESTI S.A.,AV. SUCRE N° 1070,5112080100/996217349/978832597,16.99,LIMA,LIMA,Gasohol Premium,2025-11-22,16.99
PUEBLO LIBRE,GLOBAL FUEL S.A.,AV. DEL RIO Nº 110,014250222/014234953,20.89,LIMA,LIMA,Gasohol Premium,2025-11-22,20.89
PUENTE PIEDRA,ALLE ESTACIONES S.A.C.,LOTIZACION SEMI RUSTICA LEONCIO PRADO LOTE 108 MZ I,,13.39,LIMA,LIMA,Gasohol Premium,2025-11-22,13.39
PUENTE PIEDRA,POWER PETROLEUM COMPANY SAC,"AV. NESTOR GAMBETTA S/N LOTIZACION LEONCIO PRADO, MZ. F, LOTE 83",922884241/955546993,13.59,LIMA,LIMA,Gasohol Premium,2025-11-22,13.59
PUENTE PIEDRA,GROUP SAMUSA S.A.C.,"PREDIO RURAL TAMBO INGA, PARCELA 33-A. PROYECTO TAMBO INGA VALLE CHILLÓN (CARRETERA PANAMERICANA NORTE KM 28.5)",,13.68,LIMA,LIMA,Gasohol Premium,2025-11-22,13.68
PUENTE PIEDRA,CONSORCIO EL NORTENO SAC,CARRETERA PANAMERICANA NORTE KM. 31.7,948002803,13.68,LIMA,LIMA,Gasohol Premium,2025-11-22,13.68
PUENTE PIEDRA,ENERGY OIL COMPANY S.A.C.,CARRETERA PANAMERICANA NORTE KM. 33.5,,13.68,LIMA,LIMA,Gasohol Premium,2025-11-22,13.68
PUENTE PIEDRA,PETRO EXPLORIUM S.A.C.,KM. 25 DE LA CARRETERA PANAMERICANA NORTE,994992758,13.68,LIMA,LIMA,Gasohol Premium,2025-11-22,13.68
PUENTE PIEDRA,INVERS SCJ ONOFRE E.I.R.L.,AV. LEONCIO PRADO Nº 344 - ZAPALLAL,,13.69,LIMA,LIMA,Gasohol Premium,2025-11-22,13.69
PUENTE PIEDRA,SERVICENTRO PASAMAYO S.A.C.,"CARRETERA PANAMERICANA NORTE KM. 34 Y CALLE SANTA ROSA MZ. K-1, LOTE 12, CENTRO POBLADO ZAPALLAL",015502618/995622427/946180584,13.69,LIMA,LIMA,Gasohol Premium,2025-11-22,13.69
PUENTE PIEDRA,INVERSIONES SANTISIMA TRINIDAD S.A.C.,AUTOPISTA VENTANILLA MZ. G LT. 100 LEONCIO PRADO,015501377/976482520/998227119,13.69,LIMA,LIMA,Gasohol Premium,2025-11-22,13.69
PUENTE PIEDRA,SERVICENTRO PASAMAYO S.A.C.,AV. PERIURBANA Nº 1007 (PREDIO RURAL ZAPALLAL ALTO - EL DORADO),,13.79,LIMA,LIMA,Gasohol Premium,2025-11-22,13.79
PUENTE PIEDRA,EMPRESA DE TRANSPORTES Y SERVICIOS VIRGEN DE LA PUERTA S.A.,"AV. REPUBLICA DE CROACIA N° 377, ZAPALLAL",967743212,13.89,LIMA,LIMA,Gasohol Premium,2025-11-22,13.89
PUENTE PIEDRA,INVERSIONES GENERALES DILEO PERU,"AV. EL TRIUNFO S/N MZ.Q-2, LOTE 5. PARCELACION ZAPALLAL",00000,13.89,LIMA,LIMA,Gasohol Premium,2025-11-22,13.89
PUENTE PIEDRA,TRANSERVIS PACIFICO S.A.C.,"CALLE SAN MARTIN MZ. E3, LOTE 2 - EL DORADO",929703964,13.95,LIMA,LIMA,Gasohol Premium,2025-11-22,13.95
PUENTE PIEDRA,ENERGIGAS SAC,"CARRETERA PANAMERICANA NORTE KM. 29,5",950047479,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
PUENTE PIEDRA,GRIFO SAN BARTOLOME E.I.R.L.,"CALLE TACNA ESQUINA CON CALLE ABANCAY MZ. 77, LOTES 1 Y 2, AA.HH. SANTA ROSA",999411623,13.99,LIMA,LIMA,Gasohol Premium,2025-11-22,13.99
PUENTE PIEDRA,HI GAS S.A.C.,AV PROLOGACIÓN JUAN LECAROS S/N ESQ. AV COPACABANA - URB LOS CRISANTEMOS,998363351,14.4,LIMA,LIMA,Gasohol Premium,2025-11-22,14.4
PUENTE PIEDRA,ASIA GRIFOS Y SERVICIOS GENERALES SOCIEDAD ANONIMA CERRADA,"AV. PUENTE PIEDRA N° 1218 KM. 32, PANAMERICANA NORTE",995714163/936016934,14.45,LIMA,LIMA,Gasohol Premium,2025-11-22,14.45
PUENTE PIEDRA,CORPORACION PETROLERA SAN ANTONIO SAC,"AV. 4 N 510, ALTURA KM. 37.5 DE LA CARRETERA PANAMERICANA NORTE, MARGEN IZQUIERDA LIMA-ANCON",912131919/967171215,14.49,LIMA,LIMA,Gasohol Premium,2025-11-22,14.49
