description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bebida de Mango WATT'S Caja 946ml,WATT'S,S/ 4.50,vivanda,MANGO,2024-12-06 11:49:01.276663,946.0,ml,Bebida de Mango WATT'S Caja,4.5
Escobilla de Baño BOREAL Mango de Madera Paquete 1un,BOREAL,S/ 12.10,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,un,Escobilla de Baño BOREAL Mango de Madera Paquete,12.1
Bebida MOGU MOGU Mango y Coco Botella 1L,MOGU MOGU,S/ 15.90,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Bebida MOGU MOGU Mango y Coco Botella,15.9
Néctar SELVA Mango Premium Botella 900ml,SELVA,S/ 7.70,vivanda,MANGO,2024-12-06 11:49:01.276663,900.0,ml,Néctar SELVA Mango Premium Botella,7.7
Bebida Rehidratante BODY ARMOR Orange Mango Botella 16oz,BODY ARMOR,S/ 14.90,vivanda,MANGO,2024-12-06 11:49:01.276663,16.0,oz,Bebida Rehidratante BODY ARMOR Orange Mango Botella,14.9
Jugo de Fruta KERO Mango y Maracuyá Botella 475ml,KERO,S/ 5.70,vivanda,MANGO,2024-12-06 11:49:01.276663,475.0,ml,Jugo de Fruta KERO Mango y Maracuyá Botella,5.7
Bebida Energizante MONSTER Energy Mango Loco Lata 473ml,MONSTER,S/ 8.00,vivanda,MANGO,2024-12-06 11:49:01.276663,473.0,ml,Bebida Energizante MONSTER Energy Mango Loco Lata,8.0
Chilcano de Mango PORTÓN Lata 355ml,PORTON,S/ 8.00,vivanda,MANGO,2024-12-06 11:49:01.276663,355.0,ml,Chilcano de Mango PORTÓN Lata,8.0
Bebida FRUGOS DEL VALLE Mango Caja 235ml Six Pack,FRUGOS,S/ 7.90,vivanda,MANGO,2024-12-06 11:49:01.276663,235.0,ml,Bebida FRUGOS DEL VALLE Mango Caja  Six Pack,7.9
"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella 950g",GLORIA,S/ 7.50,vivanda,MANGO,2024-12-06 11:49:01.276663,950.0,g,"Yogurt GLORIA ActiBio con Linaza Sabor a Pitahaya, Mango y Arándanos Botella",7.5
Sour WASSKA Mango y Camu Camu Caja 125g,WASSKA,S/ 8.90,vivanda,MANGO,2024-12-06 11:49:01.276663,125.0,g,Sour WASSKA Mango y Camu Camu Caja,8.9
Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote 1Kg,TIGO,S/ 15.29,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,kg,Yogurt Griego Parcialmente Descremado TIGO Sabor Mango - Maracuyá Pote,15.29
Bebida FRU+ Sabor a Mango y Durazno Botella 400ml,FRU +,S/ 5.70,vivanda,MANGO,2024-12-06 11:49:01.276663,400.0,ml,Bebida FRU+ Sabor a Mango y Durazno Botella,5.7
Yogurt Griego Descremado DANLAC Sabor a Mango Vaso 420g,DANLAC,S/ 11.50,vivanda,MANGO,2024-12-06 11:49:01.276663,420.0,g,Yogurt Griego Descremado DANLAC Sabor a Mango Vaso,11.5
Pack Bebida FRUGOS Mango y Fresa Caja 1L + Focaccia con Tomate Refrigerado LA FLORENCIA 1un,FRUGOS,S/ 12.60,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Pack Bebida FRUGOS Mango y Fresa Caja  + Focaccia con Tomate Refrigerado LA FLORENCIA,12.6
Pack Bebida PULP Mango Caja 1L + Petit Pan Embolsado 550g,PULP,S/ 12.10,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Pack Bebida PULP Mango Caja  + Petit Pan Embolsado,12.1
Bebida PULP Mango Caja 1L,PULP,S/ 4.40,vivanda,MANGO,2024-12-06 11:49:01.276663,1.0,l,Bebida PULP Mango Caja,4.4
