description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Masa Pre Pizza UNIÓN Siciliana con Pasta de Tomate Bolsa 270g,UNIÓN,S/ 10.89,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,270.0,g,Masa Pre Pizza UNIÓN Siciliana con Pasta de Tomate Bolsa,10.89
Antipasto Italiano LA GENOVESA Paquete 200g,LA GENOVESA,S/ 38.30,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,200.0,g,Antipasto Italiano LA GENOVESA Paquete,38.3
Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa 160g,SANISSIMO,S/ 12.40,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,160.0,g,Nachos SANISSIMO Sabor Albahaca y Tomate Bolsa,12.4
Pack Bebida FRUGOS Mango y Fresa Caja 1L + Focaccia con Tomate Refrigerado LA FLORENCIA 1un,FRUGOS,S/ 12.60,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,1.0,l,Pack Bebida FRUGOS Mango y Fresa Caja  + Focaccia con Tomate Refrigerado LA FLORENCIA,12.6
Salsa Artesanal de Tomate IL PASTIFICIO Pote 250g,IL PASTIFICIO,S/ 12.90,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,250.0,g,Salsa Artesanal de Tomate IL PASTIFICIO Pote,12.9
Mondongo Italiano x kg,VIVANDA,S/ 14.20,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,1.0,kg,Mondongo Italiano,14.2
Fideos SANTA CATALINA con Tomate y Zanahoria Bolsa 400g,SANTA CATALINA,S/ 5.30,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,400.0,g,Fideos SANTA CATALINA con Tomate y Zanahoria Bolsa,5.3
Chorizo Italiano LA GENOVESA Bolsa 420g,LA GENOVESA,S/ 22.90,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,420.0,g,Chorizo Italiano LA GENOVESA Bolsa,22.9
Pasta de Tomate B&D Doypack 100g,B&D,S/ 2.20,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,100.0,g,Pasta de Tomate B&D Doypack,2.2
Pasta de Tomate BELL'S Doypack 120g,BELL'S,S/ 1.50,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,120.0,g,Pasta de Tomate BELL'S Doypack,1.5
Conchas de Abanico AZUL MARINO Media Valva Bolsa 6un,AZUL MARINO,S/ 20.50,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,6.0,un,Conchas de Abanico AZUL MARINO Media Valva Bolsa,20.5
Langostinos Crudos AZUL MARINO Bolsa 300g,AZUL MARINO,S/ 20.50,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,300.0,g,Langostinos Crudos AZUL MARINO Bolsa,20.5
Vino Blanco MANZANOS Botella 750ml,MANZANOS,S/ 79.90,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,750.0,ml,Vino Blanco MANZANOS Botella,79.9
Whisky TOMATIN Legacy Botella 700ml,TOMATIN,S/ 239.90,vivanda,TOMATE ITALIANO O MARSANO,2024-12-06 11:55:10.337455,700.0,ml,Whisky TOMATIN Legacy Botella,239.9
