Market_name,Category_name,Product_name,Product_description,Product_price,Scrape_timestamp,Product_unit_type,Product_quantity,Product_branch
Pedidos Ya Lince,Frutas y Verduras,Mandarina 1 kg,Incluyen 7 unidades aprox.,6.9,2024-12-04 02:25:31.642642,kg,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Cebolla Roja 0.5 kg,Incluyen 4 unidades aprox.,2.9,2024-12-04 02:25:31.642642,kg,0.5,unbranded
Pedidos Ya Lince,Frutas y Verduras,Lechuga Crespa Unidad,,2.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Pepino Unidad,,2.5,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Brócoli Unidad,Brócoli x Unidad de 500gr a 600 gr,3.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Camote Amarillo 0.5 kg,Incluyen 3 unidades aprox.,1.9,2024-12-04 02:25:31.642642,kg,0.5,unbranded
Pedidos Ya Lince,Frutas y Verduras,Pimiento Morron Unidad,,3.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Culantro Atado,,2.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Champiñones Bandeja 200gr,,8.9,2024-12-04 02:25:31.642642,g,200.0,
Pedidos Ya Lince,Frutas y Verduras,Cebolla China Atado,,4.2,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Cebolla Blanca 0.5 kg,Incluyen de 2 a 3 unidades aprox.,3.9,2024-12-04 02:25:31.642642,kg,0.5,unbranded
Pedidos Ya Lince,Frutas y Verduras,Choclo Mediano Unidad,,5.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Perejil Atado,,1.2,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Palta Fuerte Unidad,,6.8,2024-12-04 02:25:31.642642,un,1.0,unbranded
Pedidos Ya Lince,Frutas y Verduras,Papa Yungay 500Gr,Incluyen 3 unidades aprox.,2.5,2024-12-04 02:25:31.642642,g,500.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Piña Golden Unidad,,11.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Ají Amarillo x500gr,Incluyen 14 unidades aprox.,6.0,2024-12-04 02:25:31.642642,g,500.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Manzana Delicia x1Kg,Incluyen 4 unidades aprox.,8.9,2024-12-04 02:25:31.642642,kg,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Apio Unidad,,4.5,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Zapallo Macre 500Gr,,3.2,2024-12-04 02:25:31.642642,g,500.0,
Pedidos Ya Lince,Frutas y Verduras,Granadilla Huerto Urbano 6 Unidades,,12.9,2024-12-04 02:25:31.642642,un,6.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Tomate Italiano Unidad,,1.2,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Manzana Delicia Extra Unidad,,1.5,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Durazno x1Kg,Incluyen 9 unidades aprox.,12.9,2024-12-04 02:25:31.642642,kg,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Zapallo Italiano Unidad,,3.9,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Papa Huayro 0.5 kg,Incluyen 3 unidades aprox.,4.9,2024-12-04 02:25:31.642642,kg,0.5,unbranded
Pedidos Ya Lince,Frutas y Verduras,Uva Verde Superior x1Kg,,20.9,2024-12-04 02:25:31.642642,kg,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Melón Coquito Unidad,,6.9,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Poro Unidad,,2.9,2024-12-04 02:25:31.642642,un,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Espárrago 300Gr,Incluyen 19 unidades aprox.,7.5,2024-12-04 02:25:31.642642,g,300.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Arándanos Zannia X 250 Gr,,13.9,2024-12-04 02:25:31.642642,g,250.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Naranja Huando Und,,2.5,2024-12-04 02:25:31.642642,un,1.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Cebolla Roja Unidad,,1.5,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Manzana Roja x1Kg,Incluyen 5 unidades aprox.,13.9,2024-12-04 02:25:31.642642,kg,1.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Kion x500gr,Incluyen 6 unidades aprox.,6.9,2024-12-04 02:25:31.642642,g,500.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Ají Rocoto Unidad,,2.5,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Manzana Verde Unidad,,3.5,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Ajo Entero x500gr,,11.9,2024-12-04 02:25:31.642642,g,500.0,Huerto Urbano
Pedidos Ya Lince,Frutas y Verduras,Naranja De Jugo Valencia 500 g,Incluyen 3 unidades aprox.,2.9,2024-12-04 02:25:31.642642,g,500.0,
Pedidos Ya Lince,Frutas y Verduras,Cebolla Blanca Unidad,,1.5,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Espinaca Bebé Botanika X 150g,,5.9,2024-12-04 02:25:31.642642,g,150.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Platano Isla Pack X 5Un,,5.9,2024-12-04 02:25:31.642642,un,5.0,Frutti King
Pedidos Ya Lince,Frutas y Verduras,Pera Packhams Unidad,,2.5,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Manzana Roja Unidad,,2.9,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Betarraga Paquete 2 U,,2.2,2024-12-04 02:25:31.642642,un,2.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Ajo Pelado 250Gr,Incluyen 10 unidades aprox.,9.9,2024-12-04 02:25:31.642642,g,250.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Tomate Italiano Botanika 1 Kg,,5.9,2024-12-04 02:25:31.642642,kg,1.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Vainita Cortada 200Gr,,7.0,2024-12-04 02:25:31.642642,g,200.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Papa Amarilla Unidad,,1.9,2024-12-04 02:25:31.642642,un,1.0,Diccionario PedidosYa
Pedidos Ya Lince,Frutas y Verduras,Manzana Royal 1Kg,Incluyen 6 unidades aprox.,12.9,2024-12-04 02:25:31.642642,kg,1.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Frijol Chino 200Gr,,3.9,2024-12-04 02:25:31.642642,g,200.0,
Pedidos Ya Lince,Frutas y Verduras,Uva Negra Lavalle 500Gr,,7.5,2024-12-04 02:25:31.642642,g,500.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Papa Negra 500Gr,Incluyen 4 unidades aprox.,3.2,2024-12-04 02:25:31.642642,g,500.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Maíz Morado 500grs,Incluyen 2 unidades aprox.,5.9,2024-12-04 02:25:31.642642,g,500.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Coliflor Und,,8.9,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Papa Huamantanga 500Gr,Incluyen 4 unidades aprox.,5.0,2024-12-04 02:25:31.642642,g,500.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Habas 500Gr,Incluyen 23 unidades aprox.,2.9,2024-12-04 02:25:31.642642,g,500.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Alcachofa Entera Unidad,,4.9,2024-12-04 02:25:31.642642,un,1.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Nabo Und,,2.3,2024-12-04 02:25:31.642642,un,1.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Caigua Por Und,,2.0,2024-12-04 02:25:31.642642,un,1.0,Pedidosya
Pedidos Ya Lince,Frutas y Verduras,Platano Bellaco X Und,,1.9,2024-12-04 02:25:31.642642,un,1.0,Frutti King
Pedidos Ya Lince,Frutas y Verduras,Uva verde Zannia x 500 gr,,13.5,2024-12-04 02:25:31.642642,g,500.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Espinaca Botanika X 500g,,7.5,2024-12-04 02:25:31.642642,g,500.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Tomate Cherry Botanika 300G,Incluyen 36 unidades aprox.,9.9,2024-12-04 02:25:31.642642,g,300.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Papa Cocktail Blanca 500g,Incluyen 17 unidades aprox.,2.5,2024-12-04 02:25:31.642642,g,500.0,
Pedidos Ya Lince,Frutas y Verduras,Pepino Pickles Botanika 300 G,,5.5,2024-12-04 02:25:31.642642,g,300.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Piña En Trozos Zannia X 300 Gr,,8.5,2024-12-04 02:25:31.642642,g,300.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Albahaca Botanika 120 G,,6.5,2024-12-04 02:25:31.642642,g,120.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Ensalada De Frutas Sandia-Pña-Uva Zannia X 300 Gr,,8.9,2024-12-04 02:25:31.642642,g,300.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Pitahaya Amarilla Zannia X 500 Gr,,19.5,2024-12-04 02:25:31.642642,g,500.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Rabanitos Baby Botanika 200G,,6.9,2024-12-04 02:25:31.642642,g,200.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Sandia En Trozos Zannia X 300 Gr,,8.5,2024-12-04 02:25:31.642642,g,300.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Aji Limo Por 250g,,4.5,2024-12-04 02:25:31.642642,g,250.0,Frutti King
Pedidos Ya Lince,Frutas y Verduras,Acelga Botanika 500 G,,4.9,2024-12-04 02:25:31.642642,g,500.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Choclito Baby Entero Botanika 250 gr,,11.5,2024-12-04 02:25:31.642642,g,250.0,Botanika
Pedidos Ya Lince,Frutas y Verduras,Platano X Palillo Und,,1.7,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Ensalada De Frutas Sandia-Piña-Melon Zannia X 300 Gr,,8.9,2024-12-04 02:25:31.642642,g,300.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Manzana Royal 1 U,,2.5,2024-12-04 02:25:31.642642,un,1.0,Frutti King
Pedidos Ya Lince,Frutas y Verduras,Higos Zannia X 250 Gr,,11.5,2024-12-04 02:25:31.642642,g,250.0,Zannia
Pedidos Ya Lince,Frutas y Verduras,Piña Hawai X Und,,10.9,2024-12-04 02:25:31.642642,un,1.0,Frutti King
Pedidos Ya Lince,Frutas y Verduras,Membrillo X Und,,2.5,2024-12-04 02:25:31.642642,und,1.0,
Pedidos Ya Lince,Frutas y Verduras,Papa Peruana 500Gr,Incluyen 4 unidades aprox.,5.9,2024-12-04 02:25:31.642642,g,500.0,Prana
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Costa Vizzio 69 g,,5.9,2024-12-04 02:25:35.255621,g,69.0,Molitalia
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Blanco 38G,,2.5,2024-12-04 02:25:35.255621,g,38.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Power 25 g,,1.9,2024-12-04 02:25:35.255621,g,25.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Con Leche Triangulo Barra 30 Gr,,2.2,2024-12-04 02:25:35.255621,g,30.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Galletas Sorrento Nestle 32G,,1.9,2024-12-04 02:25:35.255621,g,32.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Princesa Nestle Barra 30 g,,2.3,2024-12-04 02:25:35.255621,g,30.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Confitado Lentejas Nestlé Caja 32 G,,2.1,2024-12-04 02:25:35.255621,g,32.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Clasico 26G,,1.9,2024-12-04 02:25:35.255621,g,26.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Sonrisa 38G,,2.5,2024-12-04 02:25:35.255621,g,38.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Tableta Vizzio Costa Chocolate Con Leche Con Mani Tostado 26 G,,1.9,2024-12-04 02:25:35.255621,g,26.0,unbranded
Pedidos Ya Lince,Chocolates y Golosinas,Vizzio Almendras Bitter Costa 69 g,,5.9,2024-12-04 02:25:35.255621,g,69.0,Costa
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Almendras 50 g,,3.5,2024-12-04 02:25:35.255621,g,50.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Gomitas Mixed Fuit Welch'S 227gr,,24.9,2024-12-04 02:25:35.255621,g,227.0,unbranded
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Almendras 26G,,1.9,2024-12-04 02:25:35.255621,g,26.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Vizzio Costa Crunch 21 G,,1.9,2024-12-04 02:25:35.255621,g,21.0,Costa
Pedidos Ya Lince,Chocolates y Golosinas,Vizzio Costa Mani 21 G,,1.9,2024-12-04 02:25:35.255621,g,21.0,Costa
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Costa Vizzio 122 Gr.,Vizzio chocolate relleno con almendras y leche.,10.9,2024-12-04 02:25:35.255621,g,122.0,Molitalia
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Extremo 50G,,3.9,2024-12-04 02:25:35.255621,g,50.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Gomitas Ambrosía 90 Gr,,3.5,2024-12-04 02:25:35.255621,g,90.0,Ambrosía
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Bitter 38G,,3.0,2024-12-04 02:25:35.255621,g,38.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chicle Trident Menta 8.5 g,"Perfecto para mantener limpio y fresco el aliento y llevar a todas partes. Trident es el aliado que te ayuda a limpiar y eliminar la tensión física y mental, mantener el enfoque y la concentración para así poder pensar claramente y estar en un mejor estado mental. Cuenta con Trident y su variedad de sabores refrescantes para más masticadas, con larga duración y sin azúcar. Es perfecto para cuando quieres relajarte mientras estudias, pasando el ultimo nivel de tu juego favorito, para compartir con amigos en una fiesta o concierto.",1.8,2024-12-04 02:25:35.255621,un,5.0,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Sin Azúcares Añadidos 38Gr,,3.9,2024-12-04 02:25:35.255621,g,38.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Bombones Multipack Nestle 360 Gr,,26.9,2024-12-04 02:25:35.255621,g,3600.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Nestle Lentejas 16G,Grajeas de pasta sabor chocolate confitado.,1.5,2024-12-04 02:25:35.255621,g,16.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Twopack Vizzio 2 X 122 Gr.,,18.9,2024-12-04 02:25:35.255621,g,244.0,Molitalia
Pedidos Ya Lince,Chocolates y Golosinas,Tableta Vizzio Costa Crunch 24 G,,1.9,2024-12-04 02:25:35.255621,g,24.0,Costa
Pedidos Ya Lince,Chocolates y Golosinas,Chicles Trident Mora Azul Sin Azucar 8.5 g,Presentación: 8.5g.,2.9,2024-12-04 02:25:35.255621,g,10.2,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Almendras Con Chocolate Vizzio 26G Costa,,2.2,2024-12-04 02:25:35.255621,g,26.0,Costa
Pedidos Ya Lince,Chocolates y Golosinas,Nestlé Princesa Esfera Navideña 72g,,5.5,2024-12-04 02:25:35.255621,g,72.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolates Nestlé Lentejas Pack Fiesta 30 Unidades 240G,,14.9,2024-12-04 02:25:35.255621,g,7200.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Kitkat 41.5 g,,4.9,2024-12-04 02:25:35.255621,g,41.5,KitKat
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Con Galleta Y Maní Empaque 28 G,,2.9,2024-12-04 02:25:35.255621,g,28.0,Nestle Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Nestlé Triángulo Esfera Navideña 72g,,5.5,2024-12-04 02:25:35.255621,g,72.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Sonrisa 8Pack,,18.5,2024-12-04 02:25:35.255621,g,304.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Bombones Chocolate Con Maní Sublime Blanco Contenido 136 Gr,,13.9,2024-12-04 02:25:35.255621,g,136.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Bombones Chocolate Con Leche Con Mani Sublime 136 g,Contiene 136 gramos.Bombones de chocolate con leche con maní,13.5,2024-12-04 02:25:35.255621,g,144.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Bombones Sublime Chocolate Bitter Doypack 136G,,13.9,2024-12-04 02:25:35.255621,g,136.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Box Mix 16X8G,,20.9,2024-12-04 02:25:35.255621,g,8.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Bitter 100gr,"Tableta de chocolate bitter con maní, alta en grasas saturadas. Peso: 100g.",12.9,2024-12-04 02:25:35.255621,g,100.0,Nestle
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Sublime Box 16X8G,,15.5,2024-12-04 02:25:35.255621,g,8.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Ambrosoli Gusanos Ácidos 90G,,3.5,2024-12-04 02:25:35.255621,g,90.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Sixpack Chocolate Sublime Sin Azúcares Añadidos 38G,,24.9,2024-12-04 02:25:35.255621,g,228.0,Sublime
Pedidos Ya Lince,Chocolates y Golosinas,Chicle Trident Yerba 8.5 g,"Perfecto para mantener limpio y fresco el aliento y llevar a todas partes. Trident es el aliado que te ayuda a limpiar y eliminar la tensión física y mental, mantener el enfoque y la concentración para así poder pensar claramente y estar en un mejor estado mental. Cuenta con Trident y su variedad de sabores refrescantes para más masticadas, con larga duración y sin azúcar. Es perfecto para cuando quieres relajarte mientras estudias, pasando el ultimo nivel de tu juego favorito, para compartir con amigos en una fiesta o concierto.",2.5,2024-12-04 02:25:35.255621,un,5.0,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chicles Sin Azucar Trident Fresa 45.5 g,"Chicles de Fresa TRIDENT sin azúcar, sabor dulce y afrutado. Botella con 35 chicles para disfrutar en cualquier momento y lugar.",9.5,2024-12-04 02:25:35.255621,g,45.0,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chicles Sin Azucar Trident Menta 45.5 g,"Descubre la Botella Trident sabor Menta, contiene 35 chicles para disfrutar en todo momento y lugar.",9.5,2024-12-04 02:25:35.255621,g,45.0,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chicle Trident Splash Yerbabuena 17.1g,Chicles Trident Splash con sabor a yerba buena y sandía. Centro líquido para frescura y sabor intensos.,4.3,2024-12-04 02:25:35.255621,g,17.0,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chicle De Fresa Trident 8.5 g,Goma de mascar Trident,2.5,2024-12-04 02:25:35.255621,g,8.5,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate de Leche La Ibérica Milky Barra 50 g,,6.5,2024-12-04 02:25:35.255621,g,50.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Chicles Trident Botella Yerbabuena 45.5 g,"Descubre la nueva Botella Trident sin azúcar sabor Yerbabuena, contiene 35 chicles para compartir en todo momento y lugar.",8.9,2024-12-04 02:25:35.255621,g,45.5,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Barra Mini Milky La Iberica Sin Azúcares Añadidos 20 g,,3.9,2024-12-04 02:25:35.255621,g,20.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Marshmellows Ambrosoli Mellows Bolsa 230 g,,6.9,2024-12-04 02:25:35.255621,un,10.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Alfajor Bon O Bon Negro 40 g,"Elaborado con una suave y esponjosa masa de alfajor, relleno con una exquisita crema de avellanas y cubierto con una capa de chocolate de primera calidad.",2.9,2024-12-04 02:25:35.255621,g,40.0,Bon o Bon
Pedidos Ya Lince,Chocolates y Golosinas,Chicle Trident Splash Peppermint 17.1g,,4.3,2024-12-04 02:25:35.255621,g,17.0,Trident
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Snickers Leche Chocolate Caramelo Barra 52.7 G,"Relleno de turrón y mantequilla de maní con cobertura de caramelo y maníes troceados, cubierto con chocolate con leche.",4.5,2024-12-04 02:25:35.255621,g,52.7,Snickers
Pedidos Ya Lince,Chocolates y Golosinas,Gomas Ambrositos Acidos Ambrosoli 90 g,,2.0,2024-12-04 02:25:35.255621,g,90.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Beso De Moza Caja 9 Und,Cantidad: 9 unidades.Galleta sabor vainilla y merengue con cobertura sabor chocolate,11.9,2024-12-04 02:25:35.255621,un,9.0,Beso De Moza
Pedidos Ya Lince,Chocolates y Golosinas,Gomas Cerditos Ambrosoli 70 g,,2.0,2024-12-04 02:25:35.255621,g,70.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Gomas Caliptus Mix Ambrosoli 90 g,,2.0,2024-12-04 02:25:35.255621,g,90.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Gomas Dulces Ambrosoli Frugelé Sabor Limón Naranja Piña Bolsa 430G,,14.9,2024-12-04 02:25:35.255621,g,430.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate M&M's Con Maní 49.3 g,Los M&Ms son simplemente irresistibles para compartir o para darte un gusto. Son divertidos y deliciosos.,4.6,2024-12-04 02:25:35.255621,g,49.3,M&M'S
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Snickers Relleno Con Mani 22 g,"Snickers es una barra de chocolate rellena de turrón y mantequilla de maní con una cobertura de caramelo y maní troceados, cubierto con chocolate con leche.",2.5,2024-12-04 02:25:35.255621,g,22.0,Snickers
Pedidos Ya Lince,Chocolates y Golosinas,Caramelos Con Relleno Líquido Ambrosoli Bolsa 430G,,8.9,2024-12-04 02:25:35.255621,g,430.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,"Caramelos Halls Mora 25,2 g",,2.5,2024-12-04 02:25:35.255621,g,25.2,Halls
Pedidos Ya Lince,Chocolates y Golosinas,Caramelos Ambrosoli Cocoroko Perita Ambrosoli Bolsa 350 g,,8.9,2024-12-04 02:25:35.255621,g,350.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Caramelos Ambrosoli Cocoroko Limon Bolsa 350 G,,9.5,2024-12-04 02:25:35.255621,g,350.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Gomitas Ambrosoli Donas Play Fresa Y Cereza 70 g,,2.0,2024-12-04 02:25:35.255621,g,70.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Cintas Loop Fresa Ambrosoli 67.5 g,,2.9,2024-12-04 02:25:35.255621,g,67.5,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Tableta De Chocolate Con Leche Crunchy Hh 60 g,,8.5,2024-12-04 02:25:35.255621,g,60.0,Hh
Pedidos Ya Lince,Chocolates y Golosinas,Gomitas Fini Gusanos Acidos 90 g,Fini caramelos de gelatina gusanos acidos x 100gr.,5.5,2024-12-04 02:25:35.255621,g,100.0,Fini
Pedidos Ya Lince,Chocolates y Golosinas,Tubos Loop Multicolor Ambrosoli 67.5 g,,2.9,2024-12-04 02:25:35.255621,g,67.5,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Cintas Loop Multicolor Ambrosoli 67.5 g,,2.9,2024-12-04 02:25:35.255621,g,67.5,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Almendras Bañadas Con Chocolate Granuts Bolsa 120G,,16.9,2024-12-04 02:25:35.255621,g,120.0,Granuts
Pedidos Ya Lince,Chocolates y Golosinas,Gomitas Ambrosoli Ambrujos En Forma De Cerebros 240 g,,15.6,2024-12-04 02:25:35.255621,g,240.0,Ambrosoli
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate En Barra La Ibérica Mini Milky Bolsa De 10 Piezas X 20 g,,21.0,2024-12-04 02:25:35.255621,un,10.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Tofees La Ibérica Surtidos Caja X 150 g,,12.0,2024-12-04 02:25:35.255621,g,150.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Pastillas De Chocolate Con Leche La Ibérica Caja X 150 g,Contiene 150 gramos.Pastillas de chocolate con leche.Porcentaje de cacao: 40%,18.0,2024-12-04 02:25:35.255621,g,150.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Tofees La Ibérica Surtidos Doypack X 100 g,,9.0,2024-12-04 02:25:35.255621,g,100.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Pastillas Halls Menthol Lyptus 25.2 g,Halls es un caramelo duro refrescante,2.5,2024-12-04 02:25:35.255621,g,25.2,Halls
Pedidos Ya Lince,Chocolates y Golosinas,Caramelo Halls Cherry Lyptus 25.2 g,Halls es un caramelo duro refrescante,2.5,2024-12-04 02:25:35.255621,g,25.2,Halls
Pedidos Ya Lince,Chocolates y Golosinas,Doypack Chocolate Bon O Bon 105G,,11.9,2024-12-04 02:25:35.255621,g,105.0,Bon o Bon
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate M&Ms Con Leche 47.9 g,Chocolates de leche rellenos de maní con divertidos colores y rico en calcio. Deliciosos y nutritivos para disfrutar en cualquier momento.,4.6,2024-12-04 02:25:35.255621,g,48.0,M&M'S
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Mixtura La Ibérica Caja X 220 g,,34.0,2024-12-04 02:25:35.255621,g,220.0,La Iberica
Pedidos Ya Lince,Chocolates y Golosinas,Chocolate Armonía La Ibérica Caja X 300 g,,55.0,2024-12-04 02:25:35.255621,g,300.0,La Iberica
