description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Cereal GRANO DE ORO Salvado de Avena Doypack 300g,GRANO DE ORO,S/ 9.40,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,300.0,g,Cereal GRANO DE ORO Salvado de Avena Doypack,9.4
Cereal CROSOY Granola manzana pecana y canela Bolsa 380Gr,CROSOY,S/ 14.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,380.0,g,Cereal CROSOY Granola manzana pecana y canela Bolsa r,14.2
Cereal MCCALLUM'S Multicereal con Arándanos Caja 350g,MCCALLUM S,S/ 14.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,350.0,g,Cereal MCCALLUM'S Multicereal con Arándanos Caja,14.2
Cereal NESTLÉ TRIX Bolsa 90g,TRIX,S/ 5.00,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,90.0,g,Cereal NESTLÉ TRIX Bolsa,5.0
Cereal Müsli Arándanos KELLOGGS Caja 275g,KELLOGG S,S/ 24.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,275.0,g,Cereal Müsli Arándanos KELLOGGS Caja,24.9
Cereal NATURANDES Harina de Ajonjoli Bolsa 200g,NATURANDES,S/ 13.80,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,200.0,g,Cereal NATURANDES Harina de Ajonjoli Bolsa,13.8
Cereal MCCALLUM'S Multicereal con Manzana Caja 350g,MCCALLUM S,S/ 14.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,350.0,g,Cereal MCCALLUM'S Multicereal con Manzana Caja,14.2
Cereal NESTLÉ Kitkat Caja 210g,NESTLÉ,S/ 13.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,210.0,g,Cereal NESTLÉ Kitkat Caja,13.5
Cereal en Barra NATURA VALLEY Crunchy Miel y Avena Caja 253g,NATURE VALLEY,S/ 27.10,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,253.0,g,Cereal en Barra NATURA VALLEY Crunchy Miel y Avena Caja,27.1
Cereal KELLOGGS Zucaritas Caja 420g,KELLOGG S,S/ 15.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,420.0,g,Cereal KELLOGGS Zucaritas Caja,15.9
Cereal KELLOGGS Musli Manzana Caja 275g,KELLOGG S,S/ 24.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,275.0,g,Cereal KELLOGGS Musli Manzana Caja,24.9
Cereal CHOCAPIC Caja 540g,CHOCAPIC,S/ 23.80,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,540.0,g,Cereal CHOCAPIC Caja,23.8
Cereal WASI Protein Bites Maca y Yacón Caja 240g,WASI,S/ 18.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,240.0,g,Cereal WASI Protein Bites Maca y Yacón Caja,18.5
Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa 350Gr,ANGEL,S/ 16.10,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,350.0,g,Cereal ANGEL Trigo integral de avena y maíz sabor fresa Bolsa r,16.1
Cereal KELLOGGS Froot Loops Caja 350g,KELLOGG S,S/ 15.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,350.0,g,Cereal KELLOGGS Froot Loops Caja,15.9
Cereal CUZCO MARA Grano de kiwicha Bolsa 100Gr,OLLA DE BARRO,S/ 9.79,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,100.0,g,Cereal CUZCO MARA Grano de kiwicha Bolsa r,9.79
Cereal NATURANDES Harina 7 semillas Bolsa 200Gr,NATURANDES,S/ 10.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,200.0,g,Cereal NATURANDES Harina 7 semillas Bolsa r,10.9
Cereal NESTLE Trix Mini Caja 300g,TRIX,S/ 13.00,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,300.0,g,Cereal NESTLE Trix Mini Caja,13.0
Cereal de Quinua MAMALAMA Canela Caja 240g,MAMALAMA,S/ 22.40,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,240.0,g,Cereal de Quinua MAMALAMA Canela Caja,22.4
Cereal BELL'S Corn Flakes Azucarados Bolsa 500g,BELL'S,S/ 9.60,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,500.0,g,Cereal BELL'S Corn Flakes Azucarados Bolsa,9.6
Cereal NATURANDES Harina de linaza Bolsa 300Gr,NATURANDES,S/ 10.00,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,300.0,g,Cereal NATURANDES Harina de linaza Bolsa r,10.0
Cereal AGE Salvado de Trigo Molido Bolsa 500g,AGE,S/ 15.70,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,500.0,g,Cereal AGE Salvado de Trigo Molido Bolsa,15.7
Cereal ÁNGEL Copix Chocolate Bolsa 740g,ÁNGEL,S/ 22.80,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,740.0,g,Cereal ÁNGEL Copix Chocolate Bolsa,22.8
Cereal Bar COSTA Chips Caja 12un,COSTA,S/ 6.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,12.0,un,Cereal Bar COSTA Chips Caja,6.5
Cereal MCCALLUM'S Multicereal con Fresas Caja 350g,MCCALLUM S,S/ 14.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,350.0,g,Cereal MCCALLUM'S Multicereal con Fresas Caja,14.2
Cereal Marshmellows TRIX Caja 300g,TRIX,S/ 21.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,300.0,g,Cereal Marshmellows TRIX Caja,21.5
Cereal NESTLÉ TRIX Caja 330g,NESTLÉ,S/ 19.00,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,330.0,g,Cereal NESTLÉ TRIX Caja,19.0
Cereal Bar COSTA Choco Caja 12un,COSTA,S/ 6.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,12.0,un,Cereal Bar COSTA Choco Caja,6.5
Cereal COSECHA DEL PARAISO Tostado molido Bolsa 400Gr,COSECHA DEL PARAÍSO,S/ 9.70,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,400.0,g,Cereal COSECHA DEL PARAISO Tostado molido Bolsa r,9.7
Cereal en Barra NATURA VALLEY Crunchy Dark Chocolate Caja 253g,NATURE VALLEY,S/ 27.10,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,253.0,g,Cereal en Barra NATURA VALLEY Crunchy Dark Chocolate Caja,27.1
Cereal KELLOGGS Hot Wheels Caja 135g,KELLOGG S,S/ 10.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,135.0,g,Cereal KELLOGGS Hot Wheels Caja,10.9
Cereal en Barra DYFFERENT Chocolate Brownie Caja 210g,DYFFERENT,S/ 15.60,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,210.0,g,Cereal en Barra DYFFERENT Chocolate Brownie Caja,15.6
Cereal en Barra DYFFERENT Mantequilla de Maní Caja 175g,DYFFERENT,S/ 12.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,175.0,g,Cereal en Barra DYFFERENT Mantequilla de Maní Caja,12.2
Cereal en Barra PROTEIN SNACK Chocolate & Crispis Caja 210g,PROTEIN SNACK,S/ 39.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,210.0,g,Cereal en Barra PROTEIN SNACK Chocolate & Crispis Caja,39.9
Cereal en Barra DYFFERENT Chocolate con Maní Caja 175g,DYFFERENT,S/ 12.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,175.0,g,Cereal en Barra DYFFERENT Chocolate con Maní Caja,12.2
Cereal BELL'S Corn Flakes Bolsa 20g,BELL'S,S/ 0.60,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,20.0,g,Cereal BELL'S Corn Flakes Bolsa,0.6
Cereal LA PURITA Pops Caramel Caja 200g,LA PURITA,S/ 15.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,200.0,g,Cereal LA PURITA Pops Caramel Caja,15.9
Cereal en Barra PROTEIN SNACK Rich Caramel Caja 210g,PROTEIN SNACK,S/ 38.50,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,210.0,g,Cereal en Barra PROTEIN SNACK Rich Caramel Caja,38.5
Cereal de Quinua Toffee +NUTRI Co Caja 200g,+NUTRI CO,S/ 18.90,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,200.0,g,Cereal de Quinua Toffee +NUTRI Co Caja,18.9
Cereal CORN FLAKES Nestlé Sin Gluten Caja 405g,CORN FLAKES,S/ 16.20,vivanda,CEREALES PROCESADOS SIMPLES (HOJUELAS),2024-12-07 13:57:10.701329,405.0,g,Cereal CORN FLAKES Nestlé Sin Gluten Caja,16.2
