description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Sazonador Total con Cebolla GOYA Frasco 312g,GOYA,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,312.0,g,Sazonador Total con Cebolla GOYA Frasco,28.9
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 66g,LA PURITA,S/ 12.00,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,66.0,g,Concentrado de Bebida de Almendras LA PURITA 100% Vegetal,12.0
Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja 6Un,DOÑA GUSTA,S/ 2.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,6.0,un,Concentrado en polvo DOÑA GUSTA Caldo sabor a costilla de res Caja,2.3
Sazonador Pop Corn BELL'S Sabor a Caramelo Frasco 65g,BELL'S,S/ 10.50,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,65.0,g,Sazonador Pop Corn BELL'S Sabor a Caramelo Frasco,10.5
Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa 500Gr,AJINOMOTO,S/ 11.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,500.0,g,Sazonador AJI-NO-MOTO Umami Glutamato de Sodio Bolsa r,11.9
Sazonador de Pop Corn COSTEÑO Sabor a Queso Frasco 64g,COSTEÑO,S/ 11.20,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,64.0,g,Sazonador de Pop Corn COSTEÑO Sabor a Queso Frasco,11.2
Sazonador Glutamato Monosódico NAKAMITO Bolsa 100g,NAKAMITO,S/ 1.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,100.0,g,Sazonador Glutamato Monosódico NAKAMITO Bolsa,1.9
Sazonador Glutamato Monosódico NAKAMITO Bolsa 250g,NAKAMITO,S/ 4.10,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,250.0,g,Sazonador Glutamato Monosódico NAKAMITO Bolsa,4.1
Concentrado de Bebida de Almendras LA PURITA 100% Vegetal 198g,LA PURITA,S/ 29.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,198.0,g,Concentrado de Bebida de Almendras LA PURITA 100% Vegetal,29.9
Sazonador Pop Corn BELL'S Sabor a Mantequilla Frasco 80g,BELL'S,S/ 10.40,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,80.0,g,Sazonador Pop Corn BELL'S Sabor a Mantequilla Frasco,10.4
Detergente Líquido ARIEL Doble Poder Concentrado Doypack 1.2L,ARIEL,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,1.2,l,Detergente Líquido ARIEL Doble Poder Concentrado Doypack,28.9
Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,42.0,g,Caldo de Gallina DOÑA GUSTA Concentrado en Polvo Caja,2.3
Detergente Líquido ARIEL Concentrado con Downy Doypack 1.2L,ARIEL,S/ 28.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,1.2,l,Detergente Líquido ARIEL Concentrado con Downy Doypack,28.9
Detergente Líquido Concentrado PIGEON para Ropa de Bebé Botella 500ml,PIGEON,S/ 39.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,500.0,ml,Detergente Líquido Concentrado PIGEON para Ropa de Bebé Botella,39.9
Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja 42g,DOÑA GUSTA,S/ 2.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,42.0,g,Caldo de Carne DOÑA GUSTA Concentrado en Polvo Caja,2.3
Salsa de Soya KIKKO Siyau Sazonador Oriental Botella 500ml,KIKKO,S/ 4.80,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,500.0,ml,Salsa de Soya KIKKO Siyau Sazonador Oriental Botella,4.8
Caldo de Tocino DOÑA GUSTA concentrado en Polvo Sobre 7g Caja 6un,DOÑA GUSTA,S/ 2.30,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,7.0,g,Caldo de Tocino DOÑA GUSTA concentrado en Polvo Sobre  Caja,2.3
Salsa de Soya KIKKO Siyau Sazonador Oriental Botella 160ml,KIKKO,S/ 2.00,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,160.0,ml,Salsa de Soya KIKKO Siyau Sazonador Oriental Botella,2.0
Champú SONAX Brillo Concentrado Botella 1L,SONAX,S/ 25.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,1.0,l,Champú SONAX Brillo Concentrado Botella,25.9
Sellador de Puntas Pantene Pro-V Colágeno Nutre & Revitaliza Serum Concentrado Tubo 90ml,PANTENE,S/ 20.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,90.0,ml,Sellador de Puntas Pantene Pro-V Colágeno Nutre & Revitaliza Serum Concentrado Tubo,20.9
Papa Sazonada en Gajos AVIKO Bolsa 500g,AVIKO,S/ 9.90,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,500.0,g,Papa Sazonada en Gajos AVIKO Bolsa,9.9
Alitas Sazonadas Buffalo Wings REDONDOS Caja 400g,REDONDOS,S/ 14.40,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,400.0,g,Alitas Sazonadas Buffalo Wings REDONDOS Caja,14.4
Bebida de Almendras Concentrada LAIVE Botella 390g,LAIVE,S/ 6.50,vivanda,SAZONADORES CONCENTRADOS,2024-12-07 14:47:14.242112,390.0,g,Bebida de Almendras Concentrada LAIVE Botella,6.5
