categoria,description,brand,cantidad,unidad,price_numeric,website,scrape_timestamp,search_term,cantidad_escalada,unidad_escalada,price_numeric_escalado,CLASIFICACION
LECHE FRESCA UHT,Leche Entera UHT Laive 900ml,,900.0,ml,3.9,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,900.0,ml,3.9,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Entera UHT Laive 900ml,,900.0,ml,4.4,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,900.0,ml,4.4,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Entera UHT Gloria Bolsa 900ml,,900.0,ml,4.9,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,900.0,ml,4.9,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Entera UHT Gloria Bolsa 900ml,,900.0,ml,4.9,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,900.0,ml,4.9,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Fresca GLORIA UHT Entera Bolsa 900ml,Gloria,900.0,ml,4.9,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,900.0,ml,4.9,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche UHT Sin Lactosa Gloria Zero Lacto Bolsa 900ml,,900.0,ml,5.1,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,900.0,ml,5.1,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche UHT Laive Light Sin Lactosa Bolsa 900ml,,900.0,ml,5.3,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,900.0,ml,5.3,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Semidescremada UHT Laive Sin Lactosa 900ml,,900.0,ml,5.3,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,900.0,ml,5.3,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche UHT Laive Light Sin Lactosa Bolsa 900ml,,900.0,ml,5.4,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,900.0,ml,5.4,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche UHT Entera Cuisine & Co Caja 1 lt,,1.0,l,5.5,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,1.0,l,5.5,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche UHT Light Cuisine & Co Caja 1 lt,,1.0,l,5.5,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,1.0,l,5.5,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche LAIVE Sin Lactosa UHT Caja 946ml,Laive,946.0,ml,5.6,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,946.0,ml,5.6,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche GLORIA UHT Entera Caja 1L,Gloria,1.0,l,5.9,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,1.0,l,5.9,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche LAIVE UHT Light Caja 946ml,Laive,946.0,ml,5.99,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Semidescremada UHT Laive Sin Lactosa Light Caja 946ml,,946.0,ml,5.99,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Entera UHT Laive Caja 946ml,,946.0,ml,5.99,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Descremada UHT Laive Sbelt Caja 946ml,,946.0,ml,5.99,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Semidescremada UHT Laive Sin Lactosa Caja 946ml,,946.0,ml,5.99,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,946.0,ml,5.99,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Entera UHT Laive Caja 946ml,,946.0,ml,6.1,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,946.0,ml,6.1,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Semidescremada UHT Laive Sin Lactosa Light Caja 946ml,,946.0,ml,6.1,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,946.0,ml,6.1,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Semidescremada UHT Laive Light Caja 946ml,,946.0,ml,6.1,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,946.0,ml,6.1,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche UHT Sin Lactosa Gloria Zero Lacto Caja 1L,,1.0,l,6.2,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,1.0,l,6.2,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Entera UHT Gloria Caja 1L,,1.0,l,6.4,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,1.0,l,6.4,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Descremada UHT Gloria Slim Triple Zero Caja 1L,,1.0,l,6.4,metro,2024-12-06 18:14:22.935098,LECHE FRESCA UHT,1.0,l,6.4,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Descremada UHT Gloria Slim Triple Zero Caja 1L,,1.0,l,6.5,wong,2024-12-06 13:35:56.688865,LECHE FRESCA UHT,1.0,l,6.5,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Fresca UHT GLORIA Zero Lacto Caja 1L x 3u,Gloria,1.0,l,16.29,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,1.0,l,16.29,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Fresca GLORIA UHT Entera Pack 6 Bolsa 900ml,Gloria,900.0,ml,28.2,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,900.0,ml,28.2,LECHE FRESCA UHT
LECHE FRESCA UHT,Leche Fresca GLORIA UHT Entera Bolsa 900ml Caja 12u,Gloria,900.0,ml,56.4,vega,2024-12-06 11:37:28.578309,LECHE FRESCA UHT,900.0,ml,56.4,LECHE FRESCA UHT
CHOROS (CON VALVA),Choro Extra en Malla Wong x 6 Unid,,6.0,un,9.9,wong,2024-12-06 13:33:27.152609,CHOROS (CON VALVA),6.0,un,9.9,CHOROS (CON VALVA)
PRODUCTO ACHOCOLATADO,Bebida Chocolatada La Preferida 800ml,,800.0,ml,3.0,wong,2024-12-06 15:00:30.792697,PRODUCTO ACHOCOLATADO,800.0,ml,3.0,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Mezcla Láctea Oquendo Chocolatada Bolsa 946ml,,946.0,ml,3.4,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,946.0,ml,3.4,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Bebida de Leche UHT BONLÉ Chocolatada Bolsa 800ml,BONLÉ,800.0,ml,3.5,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,800.0,ml,3.5,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Bebida Chocolatada La Preferida 800ml,,800.0,ml,3.6,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,800.0,ml,3.6,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada VAKIMU Botella 350ml,VAKIMU,350.0,ml,4.9,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,350.0,ml,4.9,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Bebida de Leche Chocolatada LAIVE Bolsa 900ml,LAIVE,900.0,ml,5.5,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,5.5,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada UHT GLORIA Bolsa 900ml,GLORIA,900.0,ml,6.0,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,6.0,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche GLORIA UHT Chocolatada Caja 1L,GLORIA,1.0,l,6.5,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,1.0,l,6.5,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada PIAMONTE Bolsa 946ml,PIAMONTE,946.0,ml,6.9,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,946.0,ml,6.9,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Chocolatada en Polvo Miskísimoo Doypack 200 g,,200.0,g,8.5,wong,2024-12-06 15:00:30.792697,PRODUCTO ACHOCOLATADO,200.0,g,8.5,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Chocolatada en Polvo Miskísimoo Doypack 200 g,,200.0,g,8.5,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,200.0,g,8.5,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada DANLAC Botella 900ml,DANLAC,900.0,ml,8.6,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,8.6,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada Deslactosada DANLAC Botella 900ml,DANLAC,900.0,ml,8.8,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,900.0,ml,8.8,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Chocolatada en Polvo BATIANDINO Doypack 200g,BATIANDINO,200.0,g,10.9,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,200.0,g,10.9,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada GLORIA UHT Niños Caja 180ml Paquete 6un,GLORIA,180.0,ml,11.4,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,180.0,ml,11.4,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Leche Chocolatada PIAMONTE Botella 946ml,PIAMONTE,946.0,ml,14.1,vivanda,2024-12-06 12:20:27.445068,PRODUCTO ACHOCOLATADO,946.0,ml,14.1,PRODUCTO ACHOCOLATADO
PRODUCTO ACHOCOLATADO,Chocolatada en Polvo Miskísimoo 400g,,400.0,g,16.2,metro,2024-12-06 19:35:49.706865,PRODUCTO ACHOCOLATADO,400.0,g,16.2,PRODUCTO ACHOCOLATADO
GOMA DE MASCAR,Goma de Mascar TRIDENT Splash Menta Bolsa 17.1g,TRIDENT,17.1,g,3.6,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,17.1,g,3.6,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Splash Yerbabuena Bolsa 17.1g,TRIDENT,17.1,g,3.6,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,17.1,g,3.6,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Splash Fresa Bolsa 17.1...,,17.1,g,3.6,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,17.1,g,3.6,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar HUBBA BUBBA Max Fresa Sandia Bo...,,40.0,g,5.5,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,40.0,g,5.5,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar HUBBA BUBBA Max Original Bolsa ...,,40.0,g,5.5,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,40.0,g,5.5,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar WRIGLEYS Orbit Azul Caja 12un,,12.0,un,5.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,5.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar ORBIT Fresa Caja 26.6g,,26.6,g,5.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,26.6,g,5.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar ORBIT Fresa Caja 26.6g,ORBIT,26.6,g,5.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,26.6,g,5.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar WRIGLEYS Orbit Verde Caja 14un,,14.0,un,5.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,14.0,un,5.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar WRIGLEYS Orbit Verde Caja 14un,WRIGLEY S,14.0,un,6.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,14.0,un,6.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar WRIGLEYS Orbit Azul Caja 12un,WRIGLEY S,12.0,un,6.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,12.0,un,6.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar MENTOS Frutos Rojos Envase 30g,,30.0,g,8.3,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar con Centro Líquido MENTOS Fresh...,,30.0,g,8.3,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar con Centro Líquido MENTOS Spear...,,30.0,g,8.3,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,30.0,g,8.3,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Fresa y Limón Empaque 4...,,44.6,g,8.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,44.6,g,8.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Menta Envase 45.5g,TRIDENT,45.5,g,9.2,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,45.5,g,9.2,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Yerbabuena Botella 45.5g,TRIDENT,45.5,g,9.2,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,45.5,g,9.2,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar WRIGLEY S Hubba Bubba Envase 56...,,56.7,g,10.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,56.7,g,10.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar WRIGLEY S Hubba Bubba Envase 56.7g,WRIGLEY S,56.7,g,13.0,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,56.7,g,13.0,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar sin Azúcar TRIDENT Fresa y Limón 10un x17g,TRIDENT,10.0,un,24.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,10.0,un,24.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Coolb Paquete 12un,,12.0,un,32.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Coolb Paquete 12un,TRIDENT,12.0,un,32.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Menta Paquete 12un,,12.0,un,32.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Sabor a Sandía Caja 12u...,,12.0,un,32.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Sabor a Sandía Caja 12un,TRIDENT,12.0,un,32.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Herbal Caja 12un,,12.0,un,32.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Fresh Caja 12un,,12.0,un,32.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Sabor a Mora Caja 18un,TRIDENT,18.0,un,32.9,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,18.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Evup Sabor a Mora Caja ...,,18.0,un,32.9,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,18.0,un,32.9,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar sin Azúcar TRIDENT Menta 6 x45.5g,TRIDENT,45.5,g,41.2,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,45.5,g,41.2,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar sin Azúcar TRIDENT Fresa 6un x45.5g,TRIDENT,6.0,un,41.2,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,6.0,un,41.2,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Yerbabuena Caja 12un,TRIDENT,12.0,un,43.3,vivanda,2024-12-06 12:07:44.007900,GOMA DE MASCAR,12.0,un,43.3,GOMA DE MASCAR
GOMA DE MASCAR,Goma de Mascar TRIDENT Yerbabuena Caja 12un,,12.0,un,43.3,plaza_vea,2024-12-06 14:27:43.952125,GOMA DE MASCAR,12.0,un,43.3,GOMA DE MASCAR
ZANAHORIA,Zanahoria Especial x kg,,1.0,kg,1.49,metro,2024-12-06 18:52:53.814064,ZANAHORIA,1.0,kg,1.49,ZANAHORIA
ZANAHORIA,Zanahoria,,0.5,kg,1.68,plaza_vea,2024-12-06 14:16:21.913114,ZANAHORIA,0.5,kg,1.68,ZANAHORIA
ZANAHORIA,Zanahoria x kg,,1.0,kg,3.59,metro,2024-12-06 18:52:53.814064,ZANAHORIA,1.0,kg,3.59,ZANAHORIA
ZANAHORIA,Zanahoria Rodajas Congelada Green Food 400g,,400.0,g,5.2,wong,2024-12-06 14:19:30.103881,ZANAHORIA,400.0,g,5.2,ZANAHORIA
ZANAHORIA,Zanahoria Justo al Día 700g,,700.0,g,5.5,wong,2024-12-06 14:19:30.103881,ZANAHORIA,700.0,g,5.5,ZANAHORIA
ZANAHORIA,Zanahoria Baby Hidropónica Ecologic 250g,,250.0,g,6.2,wong,2024-12-06 14:19:30.103881,ZANAHORIA,250.0,g,6.2,ZANAHORIA
ZANAHORIA,Zanahoria Rallada Ecologic 300g,,300.0,g,6.3,wong,2024-12-06 14:19:30.103881,ZANAHORIA,300.0,g,6.3,ZANAHORIA
ZANAHORIA,Zanahoria Baby ASPERIO Frasco 370g,ASPERIO,370.0,g,7.4,vivanda,2024-12-06 11:59:03.948246,ZANAHORIA,370.0,g,7.4,ZANAHORIA
ZANAHORIA,Zanahoria Baby ASPERIO Frasco 370g,,370.0,g,7.4,plaza_vea,2024-12-06 14:16:21.913114,ZANAHORIA,370.0,g,7.4,ZANAHORIA
PAN DE MOLDE,Pan de Molde LA FLORENCIA Integal Bolsa 350g,LA FLORENCIA,350.0,g,6.9,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,350.0,g,6.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral BELL'S Mediano Bolsa 500...,,500.0,g,7.4,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,7.4,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco BELL'S Mediano Bolsa 500g,,500.0,g,7.4,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,7.4,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco BELL'S Mediano Bolsa 500g,BELL'S,500.0,g,7.5,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,500.0,g,7.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco LA FLORENCIA Bolsa 500g,,500.0,g,7.9,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral LA FLORENCIA Bolsa 500g,LA FLORENCIA,500.0,g,7.9,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco Cuisine & Co Bolsa 500 gr,,500.0,g,7.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,500.0,g,7.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral UNIÓN Mediano Bolsa 360g,,360.0,g,8.39,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,360.0,g,8.39,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral PYC Mediano Bolsa 500g,,500.0,g,8.9,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,8.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral Cuisine & Co 800g,,800.0,g,8.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,800.0,g,8.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco Cuisine & Co 600g,,600.0,g,8.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,600.0,g,8.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral 500 g,PYC,500.0,g,8.9,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,500.0,g,8.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral Cuisine & Co 600g,,600.0,g,8.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,600.0,g,8.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral Unión Mediano Bolsa 360 g,,360.0,g,8.99,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,360.0,g,8.99,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Brioche Wong 300g,,300.0,g,9.5,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,300.0,g,9.5,PAN DE MOLDE
PAN DE MOLDE,Pan De Molde Blanco 480 g,PYC,480.0,g,9.5,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,480.0,g,9.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco Bimbo 480g,,480.0,g,9.5,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,480.0,g,9.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral Unión Mediano Bolsa 360 g,,360.0,g,9.7,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,360.0,g,9.7,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Superbom Blanco 465 g,,465.0,g,9.8,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,465.0,g,9.8,PAN DE MOLDE
PAN DE MOLDE,Pan De Molde Blanco Don Mamino 250 g,,250.0,g,9.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,250.0,g,9.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral sin Borde 650 g,BIMBO,650.0,g,9.9,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,650.0,g,9.9,PAN DE MOLDE
PAN DE MOLDE,Pan De Molde Blanco Don Mamino 250 g,,250.0,g,9.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,250.0,g,9.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco PYC 480g,,480.0,g,9.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,480.0,g,9.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco Bauducco 390g,,390.0,g,9.9,wong,2024-12-06 12:57:42.200864,PAN DE MOLDE,390.0,g,9.9,PAN DE MOLDE
PAN DE MOLDE,Pan de molde con semillas Vital de 360 g,BIMBO,360.0,g,10.5,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,360.0,g,10.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde BIMBO Vital Semillas Bolsa 360g,,360.0,g,10.5,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,360.0,g,10.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral BIMBO Vital Multicereal ...,,630.0,g,10.5,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,630.0,g,10.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Rebanado Bimbo Fuente de Calcio 480 g,,480.0,g,10.5,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,480.0,g,10.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde UNIÓN Multisemillas y Avena Bolsa...,,540.0,g,10.89,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,540.0,g,10.89,PAN DE MOLDE
PAN DE MOLDE,Pan Molde Integral x 750 g,TOTTUS,750.0,g,10.9,tottus,2024-12-06 12:41:34.476148,PAN DE MOLDE,750.0,g,10.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde de Semillas Bimbo Vital Bolsa 360 g,,360.0,g,10.9,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,360.0,g,10.9,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Blanco BELL’S Tipo Fuente Corte V...,,500.0,g,11.2,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,500.0,g,11.2,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde BIMBO Vital Semillas Bolsa 360g,BIMBO,360.0,g,11.2,vivanda,2024-12-06 11:14:30.798071,PAN DE MOLDE,360.0,g,11.2,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde UNIÓN Granos Integrales Bolsa 540...,,540.0,g,11.4,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,540.0,g,11.4,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Bimbo Multigrano Linaza 510g,,510.0,g,11.5,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,510.0,g,11.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde BIMBO Integral Bolsa 750g,,750.0,g,11.5,plaza_vea,2024-12-06 13:13:20.048248,PAN DE MOLDE,750.0,g,11.5,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Integral Misturapan 390g,,390.0,g,11.59,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,390.0,g,11.59,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde de Yema Misturapan 390g,,390.0,g,11.59,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,390.0,g,11.59,PAN DE MOLDE
PAN DE MOLDE,Pan de Molde Multigranos 390g,,390.0,g,11.59,metro,2024-12-06 17:36:06.543505,PAN DE MOLDE,390.0,g,11.59,PAN DE MOLDE
