description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pumones ARTESCO Glitter Pastel Caja 6un,ARTESCO,S/ 13.20,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,6.0,un,Pumones ARTESCO Glitter Pastel Caja,13.2
Gomas Dulces 2 CERRITOS Sabor Fresa Naranja Limón y Piña Bolsa 125g,NURIA,S/ 10.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,125.0,g,Gomas Dulces 2 CERRITOS Sabor Fresa Naranja Limón y Piña Bolsa,10.9
Set de Témperas LAYCONSA Puppy Pastel Paquete 6un,LAYCONSA,S/ 7.60,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,6.0,un,Set de Témperas LAYCONSA Puppy Pastel Paquete,7.6
Papel Higiénico SUAVE Premium Paquete 12un,SUAVE,S/ 18.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,12.0,un,Papel Higiénico SUAVE Premium Paquete,18.9
Papel Toalla BOREAL Megarollo Paquete 4un,BOREAL,S/ 9.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,4.0,un,Papel Toalla BOREAL Megarollo Paquete,9.5
Papel Toalla BOREAL Megarollo Paquete 2un,BOREAL,S/ 4.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,2.0,un,Papel Toalla BOREAL Megarollo Paquete,4.9
Papel Higiénico SUAVE Cuidado Completo Doble Hoja Paquete 24un,SUAVE,S/ 26.70,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,24.0,un,Papel Higiénico SUAVE Cuidado Completo Doble Hoja Paquete,26.7
Papel Toalla SCOTT Multiusos 2 en 1 Paquete 2un,SUAVE,S/ 7.00,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,2.0,un,Papel Toalla SCOTT Multiusos 2 en 1 Paquete,7.0
Papel Toalla NOVA Clásico Mega Rollo Paquete 2un,NOVA,S/ 7.20,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,2.0,un,Papel Toalla NOVA Clásico Mega Rollo Paquete,7.2
Papel Toalla SCOTT Calorie Absorb 65 hojas Paquete 4un,SCOTT,S/ 12.40,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,4.0,un,Papel Toalla SCOTT Calorie Absorb 65 hojas Paquete,12.4
Papel Higiénico ELITE Ultra Doble Hoja Paquete 12un,ELITE,S/ 29.30,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,12.0,un,Papel Higiénico ELITE Ultra Doble Hoja Paquete,29.3
Papel Higiénico SUAVE Esencias Elegance Paquete 32un,SUAVE,S/ 36.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,32.0,un,Papel Higiénico SUAVE Esencias Elegance Paquete,36.9
Pasta Dental COLGATE Triple Acción Tubo 75ml Paquete 3un,COLGATE,S/ 16.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,75.0,ml,Pasta Dental COLGATE Triple Acción Tubo  Paquete,16.5
Pasta Dental Colgate Luminous White 2x75ml,COLGATE,S/ 20.30,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,75.0,ml,Pasta Dental Colgate Luminous White 2x,20.3
Papel Toalla NOVA Ultra Absorbente Paquete 2un,NOVA,S/ 7.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,2.0,un,Papel Toalla NOVA Ultra Absorbente Paquete,7.5
Pasta Dental COLGATE Total 12 Clean Mint Tubo 75ml Paquete 3un,COLGATE,S/ 27.10,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,75.0,ml,Pasta Dental COLGATE Total 12 Clean Mint Tubo  Paquete,27.1
Pasta de Tomate CASA RINALDI Basílico Frasco 690g,CASA RINALDI,S/ 9.50,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,690.0,g,Pasta de Tomate CASA RINALDI Basílico Frasco,9.5
Papel Toalla NOVA Ultra Absorbente Paquete 6un,NOVA,S/ 19.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,6.0,un,Papel Toalla NOVA Ultra Absorbente Paquete,19.9
Limpiador Abrillantador para Pisos Laminados MASTER Galonera 2L,MASTER,S/ 32.19,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,2.0,l,Limpiador Abrillantador para Pisos Laminados MASTER Galonera,32.19
Pasta Dental AQUAFRESH Triple Protección - Paquete 3 un x Tubo 100ml,AQUAFRESH,S/ 17.10,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,3.0,un,Pasta Dental AQUAFRESH Triple Protección - Paquete  x Tubo,17.1
Pasta Dental SENSODYNE Blanqueador Extra Fresh - Tubo 90g,SENSODYNE,S/ 20.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,90.0,g,Pasta Dental SENSODYNE Blanqueador Extra Fresh - Tubo,20.9
Pasta Ajonjolí LA PURITA Tahini 170GR,LA PURITA,S/ 12.90,vivanda,PASTELES DULCES,2024-12-04 17:19:09.245730,170.0,g,Pasta Ajonjolí LA PURITA Tahini R,12.9
