description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Bebida Aloe KERO Piña Botella 300ml,KERO,S/ 3.00,vivanda,PIÑA,2024-12-04 17:50:29.768247,300.0,ml,Bebida Aloe KERO Piña Botella,3.0
Jugo de Piña NATURALE Botella 1L,NATURALE,S/ 8.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,1.0,l,Jugo de Piña NATURALE Botella,8.9
Agua Mineral SOCOSANI Piña Botella 500ml,SOCOSANI,S/ 1.99,vivanda,PIÑA,2024-12-04 17:50:29.768247,500.0,ml,Agua Mineral SOCOSANI Piña Botella,1.99
Jugo de Fruta KERO Naranja y Piña Botella 475ml,KERO,S/ 5.70,vivanda,PIÑA,2024-12-04 17:50:29.768247,475.0,ml,Jugo de Fruta KERO Naranja y Piña Botella,5.7
Queso Rulo Cabra MARQUES DEL CASTILLO con Piña Paquete 110g,MARQUÉS DEL CASTILLO,S/ 11.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,110.0,g,Queso Rulo Cabra MARQUES DEL CASTILLO con Piña Paquete,11.9
Gaseosa CONCORDIA Piña Botella 3L,CONCORDIA,S/ 6.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,3.0,l,Gaseosa CONCORDIA Piña Botella,6.9
Gelatina Light BELL'S Piña Bolsa 19g,BELL'S,S/ 2.50,vivanda,PIÑA,2024-12-04 17:50:29.768247,19.0,g,Gelatina Light BELL'S Piña Bolsa,2.5
Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Naranja Piña Bolsa 430g,AMBROSOLI,S/ 14.50,vivanda,PIÑA,2024-12-04 17:50:29.768247,430.0,g,Gomas Dulces AMBROSOLI FRUGELÉ Sabor Limón Naranja Piña Bolsa,14.5
Trozos de Piña Golden Congelada EL FRUTERO Bolsa 1Kg,EL FRUTERO,S/ 16.99,vivanda,PIÑA,2024-12-04 17:50:29.768247,1.0,kg,Trozos de Piña Golden Congelada EL FRUTERO Bolsa,16.99
Gaseosa PEPSI + 7UP + CONCORDIA Piña Botella 3L Paquete 3un,PEPSI,S/ 18.20,vivanda,PIÑA,2024-12-04 17:50:29.768247,3.0,l,Gaseosa PEPSI + 7UP + CONCORDIA Piña Botella  Paquete,18.2
Gaseosa FANTA Piña Botella 3L,FANTA,S/ 7.50,vivanda,PIÑA,2024-12-04 17:50:29.768247,3.0,l,Gaseosa FANTA Piña Botella,7.5
Bebida con Aloe Vera SAPPE Piña Botella 300ml,SAPPE,S/ 5.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,300.0,ml,Bebida con Aloe Vera SAPPE Piña Botella,5.9
Mermelada DELGA-C Piña 0% Azúcar Frasco 310Gr,DELGA-C,S/ 9.80,vivanda,PIÑA,2024-12-04 17:50:29.768247,310.0,g,Mermelada DELGA-C Piña 0% Azúcar Frasco r,9.8
Mazamorra UMSHA de Piña Bolsa 125g,UMSHA,S/ 3.40,vivanda,PIÑA,2024-12-04 17:50:29.768247,125.0,g,Mazamorra UMSHA de Piña Bolsa,3.4
Gelatina UMSHA Sabor a Piña Bolsa 120g,UMSHA,S/ 3.40,vivanda,PIÑA,2024-12-04 17:50:29.768247,120.0,g,Gelatina UMSHA Sabor a Piña Bolsa,3.4
Refresco UMSHA Piña Bolsa 13g,UMSHA,S/ 1.00,vivanda,PIÑA,2024-12-04 17:50:29.768247,13.0,g,Refresco UMSHA Piña Bolsa,1.0
Cereal UNIÓN con Arándanos y Piña Liofilizada Caja 350g,UNIÓN,S/ 22.50,vivanda,PIÑA,2024-12-04 17:50:29.768247,350.0,g,Cereal UNIÓN con Arándanos y Piña Liofilizada Caja,22.5
Bebida SAN LUIS Sin Gas Sabor Piña y Kión Botella 625ml,SAN LUIS,S/ 2.20,vivanda,PIÑA,2024-12-04 17:50:29.768247,625.0,ml,Bebida SAN LUIS Sin Gas Sabor Piña y Kión Botella,2.2
Gelatina UNIVERSAL Sabor a Piña Bolsa 130g,UNIVERSAL,S/ 3.99,vivanda,PIÑA,2024-12-04 17:50:29.768247,130.0,g,Gelatina UNIVERSAL Sabor a Piña Bolsa,3.99
Gaseosa FANTA Piña Lata 355ml,FANTA,S/ 6.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,355.0,ml,Gaseosa FANTA Piña Lata,6.9
Vodka SKYY Sabor a Piña Botella 750ml,SKYY,S/ 64.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,750.0,ml,Vodka SKYY Sabor a Piña Botella,64.9
Bebida GLORIA Piña Caja 1L,GLORIA,S/ 4.40,vivanda,PIÑA,2024-12-04 17:50:29.768247,1.0,l,Bebida GLORIA Piña Caja,4.4
Gelatina BELL'S Sabor a Piña Bolsa 180g,BELL'S,S/ 3.60,vivanda,PIÑA,2024-12-04 17:50:29.768247,180.0,g,Gelatina BELL'S Sabor a Piña Bolsa,3.6
Gelatina ROYAL Sabor a Piña Bolsa 160g,ROYAL,S/ 5.20,vivanda,PIÑA,2024-12-04 17:50:29.768247,160.0,g,Gelatina ROYAL Sabor a Piña Bolsa,5.2
Infusiones WAWASANA Té verde piña Caja 20Un,WAWASANA,S/ 9.60,vivanda,PIÑA,2024-12-04 17:50:29.768247,20.0,un,Infusiones WAWASANA Té verde piña Caja,9.6
Gaseosa CONCORDIA Piña Botella 500ml,CONCORDIA,S/ 1.60,vivanda,PIÑA,2024-12-04 17:50:29.768247,500.0,ml,Gaseosa CONCORDIA Piña Botella,1.6
Mermelada de Piña & Yacón con Agave ECOANDINO Orgánico Frasco 240g,ECOANDINO,S/ 19.50,vivanda,PIÑA,2024-12-04 17:50:29.768247,240.0,g,Mermelada de Piña & Yacón con Agave ECOANDINO Orgánico Frasco,19.5
Té Verde & Piña BELL'S Caja 20un,BELL'S,S/ 8.59,vivanda,PIÑA,2024-12-04 17:50:29.768247,20.0,un,Té Verde & Piña BELL'S Caja,8.59
Bebida FRU + Piña Maracuyá Botella 400ml,FRU +,S/ 5.70,vivanda,PIÑA,2024-12-04 17:50:29.768247,400.0,ml,Bebida FRU + Piña Maracuyá Botella,5.7
Bebida instantánea en polvo ZUKO Piña Sobre 15Gr,DUKO,S/ 1.20,vivanda,PIÑA,2024-12-04 17:50:29.768247,15.0,g,Bebida instantánea en polvo ZUKO Piña Sobre r,1.2
Gomas Dulces 2 CERRITOS Sabor Fresa Naranja Limón y Piña Bolsa 125g,NURIA,S/ 10.90,vivanda,PIÑA,2024-12-04 17:50:29.768247,125.0,g,Gomas Dulces 2 CERRITOS Sabor Fresa Naranja Limón y Piña Bolsa,10.9
Bebida NATURALE Piña Botella 500ml,NATURALE,S/ 4.80,vivanda,PIÑA,2024-12-04 17:50:29.768247,500.0,ml,Bebida NATURALE Piña Botella,4.8
