Market_name,Market_cat_name,Market_subcat_name,Product_name,Product_price,Product_description,Product_unit_type,Product_quantity,Product_type,Product_is_available,Product_branch,scrape_timestamp
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,la abuela yogurt griego natural bajo en grasa,6.9,"Disfruta de este rico Yogurt Griego que es bajo en grasa, ideal para que lo mezcles con granolas, avenas, frutas, etc.",gr,150.0,none,True,la abuela,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,la abuela yogurt griego vainilla francesa bajo en grasa,6.9,Pote,gr,150.0,none,True,la abuela,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,laive yogurt vainilla francesa,2.99,Prueba el delicioso sabor del yogurt que Laive te ofrece. Es un producto lácteo ideal para deleitar tu antojo al comenzar tu día. Contiene probióticos que ayudan a mejorar la salud digestiva.,gr,340.0,none,True,laive,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,tigo yogurt estilo griego natural,4.9,Yogurt Estilo Griego Tigo Natural 160 G,gr,160.0,none,True,tigo,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,tigo yogurt griego con arándano y chía,18.5,"Disfruta la experiencia, cremosidad, textura y sabor irresistibles del yogur griego Tigo. Su tamaño es ideal para compartir, crear tus combinaciones favoritas y vivir una experiencia única y saludable.",kg,1.0,none,True,tigo,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,piamonte yogurt sabor a fresa 340 ml,4.9,Yogurt Parcialmente Descremado Elaborado Con Pulpa de Fresa.,ml,340.0,none,True,piamonte,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt bebible durazno,10.9,Botella.,kg,1.7,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,piamonte yogurt bebible sabor fresa,7.92,"Este delicioso yogur tiene más calcio y potasio que la leche entera, sus proteínas son más digeribles, contiene menos lactosa y contribuye a mantener y regenerar la flora intestinal. Parcialmente descremado, totalmente natural y sin azúcar. ",ml,946.0,none,True,piamonte,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu yogurt descremado quark natural,14.9,"Quark es un yogurt alto en proteína, libre de grasa y azúcar añadida. Ideal para deportistas y personas con estilo de vida saludable.",gr,500.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,piamonte yogurt natural sin azúcar,4.9,"El yogurt Piamonte tiene más calcio y potasio que la leche entera, sus proteínas son más digeribles, contiene menos lactosa y contribuye a mantener y regenerar la flora intestinal. packing: Pote",ml,340.0,none,True,piamonte,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt battimix vainilla con mini galleta de chocolate,3.9,"Yogur batido parcialmente descremado sabor vainilla con galletas sabor a chocolate. sabor a vainilla. Contiene cacahuete, soja, lácteos y gluten.",gr,138.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,danlac yogurt griego con arándano descremado 0% azúcar añadida,19.5,"Delicioso yogurt griego con arándano, descremado y sin azúcar añadida. Ayuda a estimular tu sistema inmunológico. De textura espesa, menos dulce y con un toque agrio.",gr,900.0,none,True,danlac,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego con miel botella,11.9,Botella.,gr,950.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego sabor a maracuyá,2.2,"Es un Delicioso Producto Lácteo Que, Gracias a su Proceso de Filtración, Ofrece Una Textura, Consistencia y Sabor Únicos. Disfrútalo Cuando Quieras y Donde Quieras.",gr,120.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego natural,7.9,"Delicioso yogurt tipo griego, sin azúcar añadido, libre de grasas, alto en proteína y con sabor natural. Una presentación familiar, con un sabor suave y cremoso, ideal para acompañar tus snacks.",gr,800.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego batido sabor frutos rojos,2.2,Un cuidadoso proceso de elaboración y una selección especial de ingredientes para satisfacer a los paladares más exigentes.,gr,120.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,ideal amanecer mezcla láctea,3.9,"Es Perfecta Para el Desayuno y Para Mantener a tu Familia Con un Nivel de Nutrición Balanceado. Sus Micronutrientes Son Necesarios Para Combatir el Riesgo de Anemia y Para Mantener a Tus Hijos Activos, Fuertes y Sanos.",gr,390.0,none,True,ideal,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego sabor mango,2.2,"Es una cremosa y deliciosa bebida láctea con trozos de fruta. Es un buen alimento para niños y adultos porque contiene los nutrientes naturales de la leche. Disfruta un momento que te sabe a gloria en el colegio, la oficina o la universidad.",gr,120.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,danlac yogurt griego con mango sin azúcar,19.5,"Es un delicioso yogur descremado, con un alto contenido de proteína y sin azúcar añadido. La opción ideal para complementar un estilo de vida saludable.",und,1.0,none,True,danlac,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego sabor frutos rojos,11.9,Yogurt griego bebible con frutos rojos. Alto en proteína. Sabor irresistible. Cremosidad única.,gr,950.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,laive yogurt bebible sabor guanabana,6.9,Botella,gr,946.0,none,True,laive,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,slim yogurt triple zero sabor a frutos rojos 180 g,2.4,Botella,gr,180.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,laive sbelt yogurt bebible sabor natural,6.9,Botella,gr,946.0,none,True,sbelt,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt vakimu +pro fresa,14.9,Contiene 500 gramos Yogurt parcialmente descremado Con concentrado de proteína de leche y pulpa de fresa Sin lactosa Sin azúcar añadida,gr,500.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu yogurt griego piña ,9.9,"Yogurt tipo griego con pulpa de piña es un producto a base de leche entera, leche en polvo descremada y cultivo láctico acidificado por acción biológica de bacterias lácteas específicas, las cuales contribuyen a mejorar la flora intestinal. Finalmente, se le agrega pulpa de piña en trozos.",gr,500.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu+pro yogurt de arándano,14.9,"Yogurt tipo griego con pulpa de arándano es un producto a base de leche parcialmente descremada, leche en polvo descremada y cultivo láctico.",gr,500.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,quark yogurt descremado vainilla balde 500 g,15.9,Descremado Sin Lactosa Con Proteína Sabor a Vainilla Sin Azúcar Añadida. Es un Producto a Base de Leche Parcialmente Descremada Concentrado de Proteína de Leche Enzima Lactasa (Encargada de Hidrolizar la Lactosa Produciendo Una Mezcla de Glucosa y Galactosa) Saborizante Natural de Vainilla y Cultivo Láctico (Streptococcus Thermophilus Lactobacillus Delbrueckii Subsp. Bulgaricus Lactobacillus Acidophilus y Bifidobacterium Lactis) Acidificado Por Acción Biológica de Bacterias Lácteas Específicas Las Cuales Contribuyen a Mejorar la Flora Intestinal.,gr,500.0,none,True,quark,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu yogurt bebible probiótico mora botella 350 g,4.83,Descremado Sin Lactosa Con Proteína Sabor a Chocolate y Café Sin Azúcar Añadida. Es un Producto a Base de Leche Parcialmente Descremada Concentrado de Proteína de Leche Enzima Lactasa (Encargada de Hidrolizar la Lactosa Produciendo Una Mezcla de Glucosa y Galactosa) Cacao en Polvo Café Instantáneo en Polvo (Streptococcus Thermophilus Lactobacillus Delbrueckii Subsp. Bulgaricus Lactobacillus Acidophilus y Bifidobacterium Lactis) Acidificado Por Acción Biológica de Bacterias Lácteas Específicas Las Cuales Contribuyen a Mejorar la Flora Intestinal.,gr,350.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt gloria zero lacto sabor vainilla,7.9,Contiene 1 kilo Yogurt parcialmente descremado sin lactosa Edulcorado parcialmente con sucralosa,kg,1.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu yogurt bebible probiótico fresa botella 350 g,6.9,Descremado Sin Lactosa Con Proteína Sabor a Vainilla Sin Azúcar Añadida. Es un Producto a Base de Leche Parcialmente Descremada Concentrado de Proteína de Leche Enzima Lactasa (Encargada de Hidrolizar la Lactosa Produciendo Una Mezcla de Glucosa y Galactosa) Saborizante Natural de Vainilla y Cultivo Láctico (Streptococcus Thermophilus Lactobacillus Delbrueckii Subsp. Bulgaricus Lactobacillus Acidophilus y Bifidobacterium Lactis) Acidificado Por Acción Biológica de Bacterias Lácteas Específicas Las Cuales Contribuyen a Mejorar la Flora Intestinal.,gr,350.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,sixpack bebida láctea yopi sabor chocolate caja,9.9,Contiene 6 unidades de 170 ml Bebida láctea sabor a chocolate Fuente de calcio y vitaminas A C y D Ideal para llevar en la lonchera Elaborada con cacao,ml,170.0,none,True,yopi,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yoleit yogurt deslactosado griego mix pote,5.5,Frasco.,gr,125.0,none,True,yoleit,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt deslactosado con berries yoleit griego mix pote,5.5,Contiene 125 gramos Yogurt batido deslactosado Con berries Con cereales andinos Fuente de proteínas Bajo en grasa,gr,125.0,none,True,yoleit,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt gloria zero lacto durazno,7.5,Contiene 1 kilo Yogurt parcialmente descremado sin lactosa Edulcorado parcialmente con sucralosa,kg,1.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yoleit yogurt deslactosado griego sabor natural pote,14.9,Frasco.,gr,950.0,none,True,yoleit,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt gloria zero lacto fresa,4.9,Contiene 500 gramos Yogurt parcialmente descremado sin lactosa Edulcorado parcialmente con sucralosa,gr,500.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt gloria zero lacto sabor vainilla,1.95,Contiene 180 gramos Yogurt parcialmente descremado sin lactosa Edulcorado parcialmente con sucralosa,gr,180.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt gloria zero lacto sabor vainilla,4.5,Contiene 500 gramos Yogurt parcialmente descremado sin lactosa Edulcorado parcialmente con sucralosa,gr,500.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,kefir yogurt duman natural,15.22,Pote.,gr,500.0,none,True,duman,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yogurt con linaza gloria actibio sabor fresa,11.9,Contiene 1.7 kilos Yogurt descremado edulcorado con linaza en almíbar Sabor a fresa Contribuye a tu salud digestiva,kg,1.7,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt griego con miel y granola,4.9,"Disfruta de un delicioso y nutritivo yogur batido con miel y topping de granola, libre de conservantes, libre de gluten, siendo ideal para personas que valoran un estilo de vida saludable, cuidando tu alimentación.",gr,115.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt slim descremado edulcorado fresa 1 kg,7.5,"Este Yogurt Descremado es un Producto 0% Grasas Trans y Sin Azúcares Añadidos, Con Proteínas, Vitamina e, un Potente Antioxidante y Vitamina D, Está Pensado Para Mujeres y Hombres de 20 a 50 Años de Edad Que Quieran Reducir el Consumo de Calorías, Azúcares y Grasas.",kg,1.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,danlac yogurt griego natural con probióticos,11.9,"Disfruta de este delicioso yogur griego, elaborado con 100 % leche natural, sin adición de leche en polvo, preservantes, ni grasas vegetales. Ideal para endulzarte de manera saludable en cualquier momento y ocasión.",gr,420.0,none,True,danlac,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,laive yogurt batido griego con trozos de arándano,2.7,Laive yogurt batido griego con trozos de arándano. Pote por 120 gramos.,gr,120.0,none,True,laive,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,danlac yogurt frutado con fresa,10.81,"Disfruta de un delicioso yogurt 100% natural, sin adición de leche en polvo, reconstituyentes químicos, preservantes ni grasas vegetales, contiene trozos de fresa sin azúcar añadido, siendo perfecto para endulzarte de manera saludable en cualquier momento del día.",ml,900.0,none,True,danlac,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu yogurt griego con pulpa de arándano,16.9,"Disfruta de un delicioso y cremoso yogur griego, con pulpa de arándano, parcialmente edulcorado con estevia, la opción perfecta para endulzarte de manera saludable en cualquier momento del día, lugar y ocasión.  Disfruta al lado de tus seres queridos. ",kg,1.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt battishake sabor a vainilla,3.9,"Este yogur batido es perfecto para que niños de 2 a 5 años de edad lo lleven en sus loncheras o lo disfruten en cualquier momento del día. Es un complemento alimenticio, delicioso y nutritivo que los ayudará a formar sus músculos y les brindará toda la energía que necesitan. ",gr,120.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,yomost yogurt bebible en caja sabor fresa ,13.5,Bebida de leche fermentada tratada térmicamente para que pueda ser almacenada sin refrigeración. De exquisito sabor a fruta y sin preservantes. Paquete contiene 6 unidades.,und,6.0,none,True,yomost,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt bebible tutti fruti,6.9,Pote.,kg,1.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt frutado sabor a fresa,1.7,"Yogur frutado con deliciosos trozos de fruta, lo hacen el postre que necesitas cuando quieres darte un gusto sin descuidar tu alimentación, dirigido a personas que desean disfrutar de un snack deliciosamente frutal.",gr,120.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,laive yogurt griego batido sabor a mango y maracuyá,10.5,"Yogurt batido semidescremado con sabor a mango y maracuyá., fuente de proteína y sin azúcar añadida. ",gr,800.0,none,True,laive,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,danlac yogurt entero sabor natural,10.81,"Delicioso yogurt natural contiene un valor nutricional que lo convierte en una opción perfecta para tu dieta, gracias al calcio y proteínas propias de la leche. Ideal para cualquier momento del día.",gr,900.0,none,True,danlac,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,vakimu yogurt griego sabor a frutos del bosque,16.9,"Es un producto libre de colorantes y saborizantes, además de ser bajo en azúcar. Este yogurt se caracteriza por tener una textura muy cremosa y sabor exquisito a frutos del bosque como fresa, moras y frambuesa. Disfrútalo cuando quieras y donde quieras. ",kg,1.0,none,True,vakimu,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Yogurt Y Bebidas Lácteas,gloria yogurt bebible sin lactosa sabor a fresa ,7.5,"Disfruta de este delicioso yogur, de fácil digestión, especialmente creado para personas que padecen de intolerancia a la lactosa. Su presentación es perfecta para disfrutar y compartir con los que más quieres.",kg,1.0,none,True,gloria,2024-12-06 21:20:36.673007
La Cesta,Lacteos Y Huevos,Quesos,alacena crema de ají y queso huancaína ,16.5,"Es elaborada con ajíes frescos que luego son molidos para fundirse con un sabroso queso, donde se vierte finalmente leche. Su auténtica receta casera le dan a la crema el más delicioso sabor, perfecta para disfrutar con múltiples preparaciones.",gr,400.0,none,True,alacena,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,zanetti queso parmesano,37.5,"Con su rico sabor y su aroma distintivo, es utilizado por los mejores chefs en la preparación de alimentos, pero es igualmente delicioso para comer con frutas, galletas saladas, vino o espolvorear sobre pasta, arroz o sopa.",gr,150.0,none,True,zanetti,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,bonlé queso edam tajadas paquete,4.9,Queso Edam Bonlé Tajadas Paquete 90 G,und,1.0,none,True,bonlé,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso de cabra miel y trufa,22.95,"Crema elaborada con leche de cabra, batida con miel de abejas 100% natural y aceite de trufa blanca. packing: Frasco",und,1.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso parmesano rallado pasteurizado,4.9,"Mejora tus pastas, pizzas, mariscos, ensaladas y mucho más, con el sabor audaz del queso parmesano rallado de Laive. Es una opción rápida y deliciosa que no debe faltar en casa a la hora de cocinar.",und,1.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso fresco tradicional,13.5,Disfruta de este delicioso queso en tus desayunos o en tus preparaciones.,gr,300.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso mozzarella rallado,19.48,"Queso de pasta hilada elaborado a partir de la leche de vaca. De sabor suave, bajo de sal y textura semisuave.",und,1.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso de cabra tipo manchego,26.5,"Elaborado con pura leche de cabra, cultivos lácticos, sales y cuajo, con más de 3 meses de maduración. Su sabor intenso, pronunciado y delicioso, junto con su firmeza, quedará bien con cualquier platillo.",und,1.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,biraghi gran queso rallado fresco,16.5,"Queso fresco rallado, es un producto 100% lácteo italiano, totalmente natural y sin conservantes. Siempre fresco gracias a su envase que conserva la frescura, es el producto más vendido y con mayor volumen de negocio de la categoría de quesos rallados.",gr,100.0,none,True,biraghi,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,bonlé queso fresco,15.9,"Sin madurar obtenido a partir de leche pasteurizada parcialmente descremada que, por la acción del cuajo, pasa por un proceso de coagulación y posterior separación del suero. Es ideal para un desayuno saludable y una lonchera nutritiva.",und,1.0,none,True,bonlé,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,delice queso gourmet cabanossi y chimichurri,21.5,"Disfruta del delicioso sabor del queso listo para servir, muy bueno para un piqueo gourmet rápido, ideal para acompañar tus preparaciones favoritas en cualquier momento y ocasión.",gr,150.0,none,True,delice,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,untadeli queso crema aceituna,9.5,Queso Crema Untadelli Aceituna 140 g,gr,140.0,none,True,untadeli,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,philadelphia queso crema light,11.5,Queso Untable,gr,150.0,none,True,philadelphia,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,braedt queso mozzarella en tajadas,12.5,"Queso no madurado, elaborado con 100 % leche de vaca, fuente de calcio y proteína, sin aditivo de preservantes. Contiene una textura lisa, cremosa, con un interior de pasta hilada muy jugosa. Contiene 9 tajadas.",und,1.0,none,True,braedt,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso edam en tajadas,13.5,"Es un producto de pasta semidura obtenido de la leche pasteurizada y parcialmente descremada, ideal para gratinar.",und,1.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso mozzarella fior di latte,21.38,"Delicioso queso de pasta hilada, elaborado a partir de la leche de vaca. Su cremosidad dará un toque único de sabor a tus platillos. ",gr,250.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,zanetti queso pecorino romano 200 g,38.9,"Queso Curado Elaborado Con Leche de Oveja, de Aspecto Duro y Sabor Salado, Con Notas Claras a Mantequilla y Nuez",gr,200.0,none,True,zanetti,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,bonlé queso fundido untable sabor natural,3.7,"Queso blando, ácido de alta humedad y grasa, consistencia untable, suave y cremosa. Es el delicioso resultado de la mezcla y molienda de diferentes tipos de quesos pasteurizados y fundidos. Es una opción ideal para darte un gusto en algún momento del día.",und,1.0,none,True,bonlé,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,prestige camembert,53.5,Pack,gr,125.0,none,True,prestige,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso gouda,12.9,"Su sabor es ligeramente dulce, con notas de nueces, muy suave y mantecoso. Perfecto para preparar postres o acompañar recetas que requieran de la textura cremosa de esta variedad. ",und,1.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso fresco sin lactosa,13.9,Bolsa,und,1.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso pasteurizado edam,6.9,"Queso madurado, de pasta semidura fabricado en una planta de Arequipa. Su origen es holandés y es producido especialmente para que no tenga cáscara, facilitando así su corte en tajadas muy delgadas y su consumo en diversas preparaciones.",und,1.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,laive queso fresco artesanal,14.5,"Queso fresco pasteurizado; obtenido por separación del suero después de la coagulación de la leche. De consistencia semisólida, textura fina, color blanco uniforme, ligeramente amarillento, olor y sabor ligeramente salado, característico. El queso presenta pequeñas fisuras en su estructura, lo cual es característico del producto por su consistencia y alta humedad.",gr,300.0,none,True,laive,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso fresco de vaca light,21.76,"Elaborado con pura leche de vaca, trabajado cuidadosamente con cultivos lácticos. Suavemente prensado, sin presencia de suero y bajo en grasa.",und,1.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,piamonte queso maduro tipo parmesano,16.43,"Es un Extraordinario Queso Semigraso, de Pasta Dura y Textura Finamente Granulada. Ideal Para Realzar el Sabor de Todos Tus Platillos, en Especial Tus Pastas.",und,1.0,none,True,piamonte,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,piamonte lácteos queso edam laminado 200 g,11.64,Bolsa,und,1.0,none,True,piamonte,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,delisoya tofu queso de soya,19.9,Pote,gr,500.0,none,True,delisoya,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,delice queso mozzarella bola,15.5,Queso Mozzarella.,gr,250.0,none,True,delice,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,lácteos piamonte queso fundido laminado 150 g,8.93,Bolsa,gr,150.0,none,True,piamonte,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,piamonte lácteos queso tybo molde 200 g,16.47,Bolsa,gr,200.0,none,True,piamonte,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso mozzarella sin lactosa light,13.78,Bolsa,gr,200.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso fresco sin lactosa light,16.63,Bolsa,gr,280.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,piamonte queso bocconcini lácteos,26.9,Queso Bocconcini Lácteos Piamonte 300 G,gr,300.0,none,True,piamonte,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,queso mozzarella light duman bola 200g,13.78,Contiene 200 Gramos Queso Gourmet Variedad: Mozzarella Light Leche 100% De Vaca 25% Menos De Grasa Producto Peruano,und,1.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman biraghi queso petali,16.5,Bolsa,gr,80.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,duman queso fresco de vaca sin gluten,19.9,Bolsa,gr,350.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,biraghi queso parmesano spicchio contenido,32.5,Queso Parmesano Spicchio Biraghi Contenido 200 G,gr,200.0,none,True,biraghi,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,piamonte  lacteosqueso fresco,25.5,"Es un queso natural, fresco, sin preservantes, ligero, de sabor suave y bajo en sal. Ideal para que lo disfrutes en múltiples preparaciones.",gr,500.0,none,True,piamonte,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,queso edam braedt 440g,21.68,Contiene 440 Gramos Queso Madurado Semiblando Tamaño Familiar Empacado Al Vacío Ideal Para Sándwiches Y Aperitivos,und,1.0,none,True,braedt,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,queso mozzarella ligth duman rallado,16.28,Contiene 200 gramos Queso mozzarella rallado Elaborado con 100% leche de vaca 25% menos de grasa,gr,200.0,none,True,duman,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,queso crema delice,9.9,Contiene 150 gramos Queso crema untable,gr,150.0,none,True,delice,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,biraghi queso parmesano snack,18.5,Bolsa,gr,100.0,none,True,biraghi,2024-12-06 21:20:36.657380
La Cesta,Lacteos Y Huevos,Quesos,delice queso crema menos calorías,9.9,Es una opción de queso crema que ha sido formulada para tener un contenido calórico reducido en comparación con el queso crema tradicional.,gr,150.0,none,True,delice,2024-12-06 21:20:36.657380
