description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Pack Néctar FRUGOS DEL VALLE Sabor a Durazno 235ml Six Pack + Galletas Saladas RITZ Bolsa 20g Paquete 6un,FRUGOS,S/ 11.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,235.0,ml,Pack Néctar FRUGOS DEL VALLE Sabor a Durazno  Six Pack + Galletas Saladas RITZ Bolsa  Paquete,11.9
Bebida PULP Durazno Forti Hierro Caja 250ml Paquete 6un,PULP,S/ 7.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,250.0,ml,Bebida PULP Durazno Forti Hierro Caja  Paquete,7.5
Bebida PULP Durazno Caja 1L,PULP,S/ 4.40,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,l,Bebida PULP Durazno Caja,4.4
Yogurt LAIVE Bio Durazno Botella 370g,LAIVE,S/ 2.99,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,370.0,g,Yogurt LAIVE Bio Durazno Botella,2.99
Néctar FRUGOS DEL VALLE Sabor a Durazno Botella 1L,FRUGOS,S/ 5.20,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,l,Néctar FRUGOS DEL VALLE Sabor a Durazno Botella,5.2
Bebida de Durazno GLORIA Caja 200ml,GLORIA,S/ 7.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,200.0,ml,Bebida de Durazno GLORIA Caja,7.5
Bebida de Durazno GLORIA Caja 500ml,GLORIA,S/ 2.40,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,500.0,ml,Bebida de Durazno GLORIA Caja,2.4
Yogurt Zero Lactosa GLORIA Sabor a Durazno Galonera 1.7Kg,GLORIA,S/ 10.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.7,kg,Yogurt Zero Lactosa GLORIA Sabor a Durazno Galonera,10.9
Bebida GLORIA Durazno Caja 1L,GLORIA,S/ 4.40,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.0,l,Bebida GLORIA Durazno Caja,4.4
Bebida PULP Durazno Forti Hierro Caja 145 ml Paquete 5un,PULP,S/ 4.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,145.0,ml,Bebida PULP Durazno Forti Hierro Caja  Paquete,4.5
Bebida PULP Durazno Botella 300ml,PULP,S/ 2.00,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,300.0,ml,Bebida PULP Durazno Botella,2.0
Gelatina UNIVERSAL Sabor a Durazno Bolsa 130g,UNIVERSAL,S/ 3.99,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,130.0,g,Gelatina UNIVERSAL Sabor a Durazno Bolsa,3.99
Bebida GLORIA Sabor a Durazno Tetrapack 1.5L,GLORIA,S/ 5.60,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,1.5,l,Bebida GLORIA Sabor a Durazno Tetrapack,5.6
Yogurt Bebible TIGO Durazno Doypack 140g,TIGO,S/ 3.90,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,140.0,g,Yogurt Bebible TIGO Durazno Doypack,3.9
Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco 300g,CALLEJON DE HUAYLAS,S/ 22.10,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,300.0,g,Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco,22.1
Tableta de Chocolate para Taza CURAZAO Cusco Premium Barra 90g,CURAZAO,S/ 2.49,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,90.0,g,Tableta de Chocolate para Taza CURAZAO Cusco Premium Barra,2.49
Miel de Abejas CALLEJÓN DE HUAYLAS Floración Eucalipto Frasco 500g,CALLEJON DE HUAYLAS,S/ 40.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,500.0,g,Miel de Abejas CALLEJÓN DE HUAYLAS Floración Eucalipto Frasco,40.5
Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco 500g,CALLEJON DE HUAYLAS,S/ 36.50,vivanda,DURAZNO HUAYCO,2024-12-05 21:59:55.493325,500.0,g,Miel de Abeja CALLEJÓN DE HUAYLAS Floración Silvestre Frasco,36.5
