description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Quinua Listo para Comer ANDES GOLD Blanca Doypack 240g,ANDES GOLD,S/ 8.90,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,240.0,g,Quinua Listo para Comer ANDES GOLD Blanca Doypack,8.9
Ron BACARDI Carta Blanca Botella 1.75L,BACARDÍ,S/ 85.90,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,1.75,l,Ron BACARDI Carta Blanca Botella,85.9
Salsa Blanca CASA VERDE Doypack 150g,CASAVERDE,S/ 4.60,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,150.0,g,Salsa Blanca CASA VERDE Doypack,4.6
Bebida Rehidratante SPORADE Sabor a Uva Botella 500ml,SPORADE,S/ 2.40,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,500.0,ml,Bebida Rehidratante SPORADE Sabor a Uva Botella,2.4
Azúcar Blanca DULFINA Bolsa 5Kg,DULFINA,S/ 25.90,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,5.0,kg,Azúcar Blanca DULFINA Bolsa,25.9
Salchicha Blanca CASA EUROPA Paquete 250g,CASA EUROPA,S/ 14.50,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,250.0,g,Salchicha Blanca CASA EUROPA Paquete,14.5
Salchicha Blanca SALCHICHERÍA ALEMANA Paquete 300g,SALCHICHERÍA ALEMANA,S/ 12.70,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,300.0,g,Salchicha Blanca SALCHICHERÍA ALEMANA Paquete,12.7
Quitamanchas VANISH Ropa Blanca Doypack 450g,VANISH,S/ 27.70,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,450.0,g,Quitamanchas VANISH Ropa Blanca Doypack,27.7
Azúcar Blanca BELL'S Bolsa 5Kg,BELL'S,S/ 23.90,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,5.0,kg,Azúcar Blanca BELL'S Bolsa,23.9
Quitamanchas Líquido BOREAL Ropa Blanca Botella 1.8mL,BOREAL,S/ 11.50,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,1.8,ml,Quitamanchas Líquido BOREAL Ropa Blanca Botella,11.5
Rehidratante FLASHLYTE Sabor a Uva Botella 625ml,FLASHLYTE,S/ 6.00,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,625.0,ml,Rehidratante FLASHLYTE Sabor a Uva Botella,6.0
Pimienta Blanca Molida BELL'S Sobre 15g,BELL'S,S/ 3.10,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,15.0,g,Pimienta Blanca Molida BELL'S Sobre,3.1
Quitamanchas en Polvo LA OCA Ropa Blanca Pote 500g,LA OCA,S/ 28.50,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,500.0,g,Quitamanchas en Polvo LA OCA Ropa Blanca Pote,28.5
Bebida Natural BIO Arándano con Uva y Manzana Botella 300ml,BIO,S/ 3.60,vivanda,UVA BLANCA,2024-12-05 22:03:16.393293,300.0,ml,Bebida Natural BIO Arándano con Uva y Manzana Botella,3.6
