description,brand,price,website,search_term,scrape_timestamp,cantidad,unidad,description_no_unit,price_numeric
Salsa Honey Mustard HUELLA VERDE Pote 350ml,HUELLA VERDE,S/ 16.20,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,350.0,ml,Salsa Honey Mustard HUELLA VERDE Pote,16.2
Espárragos Verdes BELL'S FRESCOS Bandeja 300g,BELL'S FRESCOS,S/ 8.00,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,300.0,g,Espárragos Verdes BELL'S FRESCOS Bandeja,8.0
Uva Verde sin Pepa x Kg,VIVANDA,S/ 14.99,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,1.0,kg,Uva Verde sin Pepa,14.99
Sacagrasa MR. MÚSCULO Verde Repuesto Doypack 500ml,MR MUSCULO,S/ 7.70,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,500.0,ml,Sacagrasa MR. MÚSCULO Verde Repuesto Doypack,7.7
Arveja Verde Partida INCATRAIL Bolsa 500g,INCATRAIL,S/ 4.29,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,500.0,g,Arveja Verde Partida INCATRAIL Bolsa,4.29
Salsa Roja Lista CASA VERDE Frasco 350g,CASAVERDE,S/ 10.80,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,350.0,g,Salsa Roja Lista CASA VERDE Frasco,10.8
Aceituna Verde sin Pepa HUERTO MEJÍA Paquete 230g,HUERTO MEJÍA,S/ 11.50,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,230.0,g,Aceituna Verde sin Pepa HUERTO MEJÍA Paquete,11.5
Arveja Verde COSTEÑO Bolsa 500g,COSTENO,S/ 4.40,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,500.0,g,Arveja Verde COSTEÑO Bolsa,4.4
Quinua Bicolor CASA VERDE Listas para Comer Doypack 240g,CASAVERDE,S/ 7.50,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,240.0,g,Quinua Bicolor CASA VERDE Listas para Comer Doypack,7.5
Bebida de Arándanos L'ONDA con Té Verde Botella 1L,L ONDA,S/ 8.99,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,1.0,l,Bebida de Arándanos L'ONDA con Té Verde Botella,8.99
Aceitunas Verdes Deshuesadas en Conserva OLIVOS DEL SUR Doypack 300g,OLIVOS DEL SUR,S/ 15.40,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,300.0,g,Aceitunas Verdes Deshuesadas en Conserva OLIVOS DEL SUR Doypack,15.4
Infusiones WAWASANA Te verde piña Caja 50Un,WAWASANA,S/ 16.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,50.0,un,Infusiones WAWASANA Te verde piña Caja,16.9
Salsa Verde Peruana CASA VERDE Frasco 330g,CASAVERDE,S/ 12.80,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,330.0,g,Salsa Verde Peruana CASA VERDE Frasco,12.8
Arveja Verde VALLENORTE Bolsa 500g,VALLENORTE,S/ 4.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,500.0,g,Arveja Verde VALLENORTE Bolsa,4.9
Esponja Fibra Verde BOREAL Bolsa 3un,BOREAL,S/ 4.50,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,3.0,un,Esponja Fibra Verde BOREAL Bolsa,4.5
Dip de Hummus con Ajo CASA VERDE Frasco 240g,CASAVERDE,S/ 11.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,240.0,g,Dip de Hummus con Ajo CASA VERDE Frasco,11.9
Mermelada CASA VERDE Arándano y Mango Frasco 210g,CASAVERDE,S/ 9.00,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,210.0,g,Mermelada CASA VERDE Arándano y Mango Frasco,9.0
Té Verde STASH TEA Frambuesa y Granada Caja 18un,STASH,S/ 32.50,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,18.0,un,Té Verde STASH TEA Frambuesa y Granada Caja,32.5
Té Verde de Menta y Limón SAINT GOTTARD Matcha Caja 20un,SAINT GOTTARD,S/ 9.80,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,20.0,un,Té Verde de Menta y Limón SAINT GOTTARD Matcha Caja,9.8
Aceituna Verde con Castaña HUERTO MEJÍA Paquete 220g,HUERTO MEJÍA,S/ 12.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,220.0,g,Aceituna Verde con Castaña HUERTO MEJÍA Paquete,12.9
Sacagrasa MR. MÚSCULO Verde Gatillo 500ml,MR MUSCULO,S/ 18.70,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,500.0,ml,Sacagrasa MR. MÚSCULO Verde Gatillo,18.7
Esponja SCOTCH-BRITE Fibra Verde Abrasiva Paquete 3un,SCOTCH-BRITE,S/ 11.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,3.0,un,Esponja SCOTCH-BRITE Fibra Verde Abrasiva Paquete,11.9
Aceitunas Verdes EL OLIVAR con Rocoto Bolsa 240g,EL OLIVAR,S/ 9.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,240.0,g,Aceitunas Verdes EL OLIVAR con Rocoto Bolsa,9.9
Aceitunas Verdes en Conserva VALDEPORRES Rellenas de Anchoas Frasco 370g,VALDEPORRES,S/ 13.49,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,370.0,g,Aceitunas Verdes en Conserva VALDEPORRES Rellenas de Anchoas Frasco,13.49
Conserva VALLE FERTIL Espárragos verdes Frasco 210Gr,VALLE FERTIL,S/ 10.20,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,210.0,g,Conserva VALLE FERTIL Espárragos verdes Frasco r,10.2
Té Verde MC COLIN'S Caja 25un,MC COLIN'S,S/ 12.80,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,25.0,un,Té Verde MC COLIN'S Caja,12.8
Aceitunas Verdes EL OLIVAR con Castaña Bolsa 240g,EL OLIVAR,S/ 9.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,240.0,g,Aceitunas Verdes EL OLIVAR con Castaña Bolsa,9.9
Aceitunas Verdes en Conserva VALDEPORRES Manzanilla con Hueso Frasco 370g,VALDEPORRES,S/ 8.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,370.0,g,Aceitunas Verdes en Conserva VALDEPORRES Manzanilla con Hueso Frasco,8.9
Aceitunas Verdes en Conserva OLIVALLE Deshuesadas Doypack 160g,OLIVALLE,S/ 4.20,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,160.0,g,Aceitunas Verdes en Conserva OLIVALLE Deshuesadas Doypack,4.2
Salsa Verde Peruana CASA VERDE Frasco 190g,CASAVERDE,S/ 7.90,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,190.0,g,Salsa Verde Peruana CASA VERDE Frasco,7.9
Judías Verdes Planas EL CORTE INGLÉS Frasco 660g,EL CORTE INGLÉS,S/ 10.50,vivanda,HABA VERDE,2024-12-05 22:11:59.500156,660.0,g,Judías Verdes Planas EL CORTE INGLÉS Frasco,10.5
